================================================================================
     Mem Size       Disk Size        Size/Evt      MissZip/Mem  items  (X) Container Name (X=Tree|Branch)
       1.055 kb        0.352 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::CMXJetHits_v1>_CMXJetHits
       1.043 kb        0.352 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::CMXCPHits_v1>_CMXCPHits
       1.107 kb        0.352 kb        0.035 kb        0.000       10  (B) MuonCaloEnergyContainer_p1_MuonCaloEnergyCollection
       1.055 kb        0.353 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt4EMTopoJets
       1.102 kb        0.354 kb        0.035 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Core_AntiKt4EMTopo
       1.102 kb        0.354 kb        0.035 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Core_AntiKt4LCTopo
       1.107 kb        0.354 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::TriggerTower_v2>_TriggerTowersMuon
       1.107 kb        0.354 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::TriggerTower_v2>_xAODTriggerTowers
       1.061 kb        0.354 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt4EMPFlowJets
       1.113 kb        0.354 kb        0.035 kb        0.000       10  (B) TileMuFeatureContainer_p2_HLT_TileMuFeatureContainer
       0.911 kb        0.354 kb        0.035 kb        0.000       10  (B) xAOD::EventShapeAuxInfo_v1_NeutralParticleFlowIsoCentralEventShapeAuxDyn.DensityArea
       0.911 kb        0.354 kb        0.035 kb        0.000       10  (B) xAOD::EventShapeAuxInfo_v1_NeutralParticleFlowIsoForwardEventShapeAuxDyn.DensityArea
       1.061 kb        0.354 kb        0.035 kb        0.000       10  (B) DataVector<xAOD::Vertex_v1>_PrimaryVertices
       1.107 kb        0.355 kb        0.036 kb        0.000       10  (B) xAOD::MissingETContainer_v1_MET_Core_AntiKt4EMPFlow
       1.055 kb        0.355 kb        0.036 kb        0.000       10  (B) DataVector<xAOD::Jet_v1>_AntiKt4LCTopoJets
