Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310473 to 310473
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310473 to run 310473  lasting from Thu Oct 13 03:34:48 2016 UTC to Thu Oct 13 12:06:59 2016 UTC
Event Veto ['MiniNoiseBurst'], Thu Oct 13 03:45:53 2016 UTC-Thu Oct 13 03:45:53 2016 UTC (0.010 )  Time stamp start 1476330353105703390 end 1476330353095702440  Run 310473, LB 13, lumi 0.00
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:26 2016 UTC-Thu Oct 13 04:58:26 2016 UTC (0.015 )  Time stamp start 1476334706779058660 end 1476334706763739440  Run 310473, LB 90, lumi 194.46
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:27 2016 UTC-Thu Oct 13 04:58:27 2016 UTC (0.013 )  Time stamp start 1476334707647283305 end 1476334707634776605  Run 310473, LB 90, lumi 158.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:28 2016 UTC-Thu Oct 13 04:58:28 2016 UTC (0.010 )  Time stamp start 1476334708833186530 end 1476334708823186530  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:30 2016 UTC-Thu Oct 13 04:58:30 2016 UTC (0.010 )  Time stamp start 1476334710080899775 end 1476334710070899775  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:31 2016 UTC-Thu Oct 13 04:58:31 2016 UTC (0.010 )  Time stamp start 1476334711269867080 end 1476334711259867080  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:31 2016 UTC-Thu Oct 13 04:58:31 2016 UTC (0.010 )  Time stamp start 1476334711951077715 end 1476334711941077715  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:33 2016 UTC-Thu Oct 13 04:58:33 2016 UTC (0.010 )  Time stamp start 1476334713341402530 end 1476334713331402530  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:34 2016 UTC-Thu Oct 13 04:58:34 2016 UTC (0.020 )  Time stamp start 1476334714312865850 end 1476334714292475015  Run 310473, LB 90, lumi 258.84
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:35 2016 UTC-Thu Oct 13 04:58:35 2016 UTC (0.010 )  Time stamp start 1476334715479243250 end 1476334715469243250  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:36 2016 UTC-Thu Oct 13 04:58:36 2016 UTC (0.030 )  Time stamp start 1476334716917063595 end 1476334716886697250  Run 310473, LB 90, lumi 385.46
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:38 2016 UTC-Thu Oct 13 04:58:38 2016 UTC (0.010 )  Time stamp start 1476334718323220150 end 1476334718313220150  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:38 2016 UTC-Thu Oct 13 04:58:38 2016 UTC (0.024 )  Time stamp start 1476334718941506445 end 1476334718917550075  Run 310473, LB 90, lumi 304.10
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:39 2016 UTC-Thu Oct 13 04:58:39 2016 UTC (0.010 )  Time stamp start 1476334719646373255 end 1476334719636373255  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:40 2016 UTC-Thu Oct 13 04:58:40 2016 UTC (0.015 )  Time stamp start 1476334720792893910 end 1476334720777460835  Run 310473, LB 90, lumi 195.90
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:41 2016 UTC-Thu Oct 13 04:58:41 2016 UTC (0.010 )  Time stamp start 1476334721554407755 end 1476334721544407530  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:42 2016 UTC-Thu Oct 13 04:58:42 2016 UTC (0.010 )  Time stamp start 1476334722618130150 end 1476334722608130150  Run 310473, LB 90, lumi 126.94
Event Veto ['NoiseBurst'], Thu Oct 13 04:58:43 2016 UTC-Thu Oct 13 04:58:43 2016 UTC (0.016 )  Time stamp start 1476334723761117755 end 1476334723744729070  Run 310473, LB 90, lumi 208.03
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:44 2016 UTC-Thu Oct 13 04:58:44 2016 UTC (0.013 )  Time stamp start 1476334724963614125 end 1476334724950267130  Run 310473, LB 90, lumi 169.42
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:45 2016 UTC-Thu Oct 13 04:58:45 2016 UTC (0.010 )  Time stamp start 1476334725675808115 end 1476334725665808115  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:46 2016 UTC-Thu Oct 13 04:58:46 2016 UTC (0.010 )  Time stamp start 1476334726549170565 end 1476334726539170565  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:47 2016 UTC-Thu Oct 13 04:58:47 2016 UTC (0.010 )  Time stamp start 1476334727120651395 end 1476334727110651395  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:48 2016 UTC-Thu Oct 13 04:58:48 2016 UTC (0.010 )  Time stamp start 1476334728595849190 end 1476334728585849190  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:49 2016 UTC-Thu Oct 13 04:58:49 2016 UTC (0.013 )  Time stamp start 1476334729510793370 end 1476334729498224195  Run 310473, LB 90, lumi 159.55
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:50 2016 UTC-Thu Oct 13 04:58:50 2016 UTC (0.034 )  Time stamp start 1476334730830811965 end 1476334730796613265  Run 310473, LB 90, lumi 434.11
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:51 2016 UTC-Thu Oct 13 04:58:51 2016 UTC (0.010 )  Time stamp start 1476334731618705530 end 1476334731608705530  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:53 2016 UTC-Thu Oct 13 04:58:53 2016 UTC (0.010 )  Time stamp start 1476334733595963515 end 1476334733585963515  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:54 2016 UTC-Thu Oct 13 04:58:54 2016 UTC (0.016 )  Time stamp start 1476334734686133920 end 1476334734670317630  Run 310473, LB 90, lumi 200.77
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:55 2016 UTC-Thu Oct 13 04:58:55 2016 UTC (0.027 )  Time stamp start 1476334735761623835 end 1476334735734817865  Run 310473, LB 90, lumi 340.27
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:57 2016 UTC-Thu Oct 13 04:58:57 2016 UTC (0.010 )  Time stamp start 1476334737227743980 end 1476334737217743980  Run 310473, LB 90, lumi 126.94
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:58 2016 UTC-Thu Oct 13 04:58:58 2016 UTC (0.010 )  Time stamp start 1476334738439301755 end 1476334738429301755  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:58:59 2016 UTC-Thu Oct 13 04:58:59 2016 UTC (0.010 )  Time stamp start 1476334739645058110 end 1476334739635058110  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:00 2016 UTC-Thu Oct 13 04:59:00 2016 UTC (0.021 )  Time stamp start 1476334740987111105 end 1476334740966535035  Run 310473, LB 91, lumi 260.82
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:02 2016 UTC-Thu Oct 13 04:59:02 2016 UTC (0.010 )  Time stamp start 1476334742679005305 end 1476334742669005305  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:03 2016 UTC-Thu Oct 13 04:59:03 2016 UTC (0.010 )  Time stamp start 1476334743832345420 end 1476334743822345420  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:05 2016 UTC-Thu Oct 13 04:59:05 2016 UTC (0.010 )  Time stamp start 1476334745151556980 end 1476334745141556980  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:06 2016 UTC-Thu Oct 13 04:59:06 2016 UTC (0.010 )  Time stamp start 1476334746185962335 end 1476334746175962335  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:07 2016 UTC-Thu Oct 13 04:59:07 2016 UTC (0.021 )  Time stamp start 1476334747531055670 end 1476334747510484345  Run 310473, LB 91, lumi 260.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:08 2016 UTC-Thu Oct 13 04:59:08 2016 UTC (0.024 )  Time stamp start 1476334748535752430 end 1476334748511812975  Run 310473, LB 91, lumi 303.45
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:09 2016 UTC-Thu Oct 13 04:59:09 2016 UTC (0.010 )  Time stamp start 1476334749330842635 end 1476334749320842635  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:10 2016 UTC-Thu Oct 13 04:59:10 2016 UTC (0.010 )  Time stamp start 1476334750207012940 end 1476334750197012940  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:11 2016 UTC-Thu Oct 13 04:59:11 2016 UTC (0.010 )  Time stamp start 1476334751398147290 end 1476334751388147290  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:12 2016 UTC-Thu Oct 13 04:59:12 2016 UTC (0.025 )  Time stamp start 1476334752240041090 end 1476334752215242210  Run 310473, LB 91, lumi 314.35
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:13 2016 UTC-Thu Oct 13 04:59:13 2016 UTC (0.012 )  Time stamp start 1476334753815921340 end 1476334753803749200  Run 310473, LB 91, lumi 154.29
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:15 2016 UTC-Thu Oct 13 04:59:15 2016 UTC (0.010 )  Time stamp start 1476334755061311420 end 1476334755051311420  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:16 2016 UTC-Thu Oct 13 04:59:16 2016 UTC (0.010 )  Time stamp start 1476334756259894065 end 1476334756249894065  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:18 2016 UTC-Thu Oct 13 04:59:18 2016 UTC (0.012 )  Time stamp start 1476334758316020390 end 1476334758303555180  Run 310473, LB 91, lumi 158.01
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:19 2016 UTC-Thu Oct 13 04:59:19 2016 UTC (0.035 )  Time stamp start 1476334759544451775 end 1476334759509062080  Run 310473, LB 91, lumi 448.59
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:20 2016 UTC-Thu Oct 13 04:59:20 2016 UTC (0.010 )  Time stamp start 1476334760601863705 end 1476334760591863705  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:21 2016 UTC-Thu Oct 13 04:59:21 2016 UTC (0.020 )  Time stamp start 1476334761410740645 end 1476334761390392100  Run 310473, LB 91, lumi 257.93
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:23 2016 UTC-Thu Oct 13 04:59:23 2016 UTC (0.010 )  Time stamp start 1476334763204394465 end 1476334763194394465  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:24 2016 UTC-Thu Oct 13 04:59:24 2016 UTC (0.010 )  Time stamp start 1476334764302896475 end 1476334764292896475  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:25 2016 UTC-Thu Oct 13 04:59:25 2016 UTC (0.010 )  Time stamp start 1476334765179557710 end 1476334765169557710  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:27 2016 UTC-Thu Oct 13 04:59:27 2016 UTC (0.020 )  Time stamp start 1476334767135285900 end 1476334767115540265  Run 310473, LB 91, lumi 250.29
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:28 2016 UTC-Thu Oct 13 04:59:28 2016 UTC (0.015 )  Time stamp start 1476334768500771230 end 1476334768486195785  Run 310473, LB 91, lumi 184.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:30 2016 UTC-Thu Oct 13 04:59:30 2016 UTC (0.010 )  Time stamp start 1476334770057383015 end 1476334770047383015  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:31 2016 UTC-Thu Oct 13 04:59:31 2016 UTC (0.012 )  Time stamp start 1476334771125499290 end 1476334771113293845  Run 310473, LB 91, lumi 154.71
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Thu Oct 13 04:59:32 2016 UTC-Thu Oct 13 04:59:32 2016 UTC (0.010 )  Time stamp start 1476334772641707645 end 1476334772631707645  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:33 2016 UTC-Thu Oct 13 04:59:33 2016 UTC (0.010 )  Time stamp start 1476334773781528800 end 1476334773771528500  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:34 2016 UTC-Thu Oct 13 04:59:34 2016 UTC (0.022 )  Time stamp start 1476334774883578780 end 1476334774861868450  Run 310473, LB 91, lumi 275.20
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:35 2016 UTC-Thu Oct 13 04:59:35 2016 UTC (0.010 )  Time stamp start 1476334775648848710 end 1476334775638848710  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:36 2016 UTC-Thu Oct 13 04:59:36 2016 UTC (0.010 )  Time stamp start 1476334776453676715 end 1476334776443676715  Run 310473, LB 91, lumi 126.76
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:37 2016 UTC-Thu Oct 13 04:59:37 2016 UTC (0.010 )  Time stamp start 1476334777511292895 end 1476334777501292895  Run 310473, LB 91, lumi 126.76
Event Veto ['NoiseBurst'], Thu Oct 13 04:59:38 2016 UTC-Thu Oct 13 04:59:38 2016 UTC (0.010 )  Time stamp start 1476334778850741775 end 1476334778840644645  Run 310473, LB 91, lumi 127.99
Event Veto ['MiniNoiseBurst'], Thu Oct 13 04:59:39 2016 UTC-Thu Oct 13 04:59:39 2016 UTC (0.010 )  Time stamp start 1476334779925758650 end 1476334779915758650  Run 310473, LB 91, lumi 126.76
