Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 329964 to 329964
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 329964 to run 329964  lasting from Tue Jul 18 03:24:44 2017 UTC to Tue Jul 18 09:36:45 2017 UTC
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:35:06 2017 UTC-Tue Jul 18 04:35:06 2017 UTC (0.001 )  Time stamp start 1500352506032070395 end 1500352506031070395  Run 329964, LB 75, lumi 0.00
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:56:32 2017 UTC-Tue Jul 18 04:56:32 2017 UTC (0.001 )  Time stamp start 1500353792651393325 end 1500353792650393325  Run 329964, LB 96, lumi 12.65
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:56:34 2017 UTC-Tue Jul 18 04:56:34 2017 UTC (0.001 )  Time stamp start 1500353794059346425 end 1500353794058346425  Run 329964, LB 96, lumi 12.65
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:56:35 2017 UTC-Tue Jul 18 04:56:35 2017 UTC (0.000 )  Time stamp start 1500353795426791860 end 1500353795426691860  Run 329964, LB 96, lumi 1.27
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:56:36 2017 UTC-Tue Jul 18 04:56:36 2017 UTC (0.000 )  Time stamp start 1500353796570469670 end 1500353796570369670  Run 329964, LB 96, lumi 1.27
Event Veto ['NoiseBurst'], Tue Jul 18 04:57:02 2017 UTC-Tue Jul 18 04:57:02 2017 UTC (0.000 )  Time stamp start 1500353822457848185 end 1500353822457847940  Run 329964, LB 97, lumi 0.00
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:04 2017 UTC-Tue Jul 18 04:57:04 2017 UTC (0.001 )  Time stamp start 1500353824086024000 end 1500353824085024000  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:06 2017 UTC-Tue Jul 18 04:57:06 2017 UTC (0.001 )  Time stamp start 1500353826180232200 end 1500353826179232200  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:07 2017 UTC-Tue Jul 18 04:57:07 2017 UTC (0.001 )  Time stamp start 1500353827666507565 end 1500353827665507565  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:09 2017 UTC-Tue Jul 18 04:57:09 2017 UTC (0.001 )  Time stamp start 1500353829040178250 end 1500353829039178250  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:10 2017 UTC-Tue Jul 18 04:57:10 2017 UTC (0.001 )  Time stamp start 1500353830394621645 end 1500353830393621645  Run 329964, LB 97, lumi 12.61
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:10 2017 UTC-Tue Jul 18 04:57:10 2017 UTC (0.000 )  Time stamp start 1500353830648081125 end 1500353830647981125  Run 329964, LB 97, lumi 1.26
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:57:11 2017 UTC-Tue Jul 18 04:57:11 2017 UTC (0.001 )  Time stamp start 1500353831684029065 end 1500353831683027365  Run 329964, LB 97, lumi 12.64
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:02 2017 UTC-Tue Jul 18 04:58:02 2017 UTC (0.001 )  Time stamp start 1500353882493360490 end 1500353882492360490  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:02 2017 UTC-Tue Jul 18 04:58:02 2017 UTC (0.001 )  Time stamp start 1500353882521372860 end 1500353882520372860  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:02 2017 UTC-Tue Jul 18 04:58:02 2017 UTC (0.001 )  Time stamp start 1500353882867367510 end 1500353882866367510  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:03 2017 UTC-Tue Jul 18 04:58:03 2017 UTC (0.001 )  Time stamp start 1500353883813743625 end 1500353883812743625  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:05 2017 UTC-Tue Jul 18 04:58:05 2017 UTC (0.001 )  Time stamp start 1500353885415030005 end 1500353885414030005  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:06 2017 UTC-Tue Jul 18 04:58:06 2017 UTC (0.000 )  Time stamp start 1500353886488352075 end 1500353886488252075  Run 329964, LB 98, lumi 1.26
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:07 2017 UTC-Tue Jul 18 04:58:07 2017 UTC (0.001 )  Time stamp start 1500353887012600190 end 1500353887011600190  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:09 2017 UTC-Tue Jul 18 04:58:09 2017 UTC (0.000 )  Time stamp start 1500353889107988445 end 1500353889107888445  Run 329964, LB 98, lumi 1.26
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:11 2017 UTC-Tue Jul 18 04:58:11 2017 UTC (0.001 )  Time stamp start 1500353891255796435 end 1500353891254796435  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:12 2017 UTC-Tue Jul 18 04:58:12 2017 UTC (0.001 )  Time stamp start 1500353892915626705 end 1500353892914626705  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:14 2017 UTC-Tue Jul 18 04:58:14 2017 UTC (0.001 )  Time stamp start 1500353894276380590 end 1500353894275380590  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:15 2017 UTC-Tue Jul 18 04:58:15 2017 UTC (0.001 )  Time stamp start 1500353895770663675 end 1500353895769663675  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:16 2017 UTC-Tue Jul 18 04:58:16 2017 UTC (0.001 )  Time stamp start 1500353896290794080 end 1500353896289794080  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:17 2017 UTC-Tue Jul 18 04:58:17 2017 UTC (0.001 )  Time stamp start 1500353897081838145 end 1500353897080838145  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:20 2017 UTC-Tue Jul 18 04:58:20 2017 UTC (0.001 )  Time stamp start 1500353900163392320 end 1500353900162392320  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:22 2017 UTC-Tue Jul 18 04:58:22 2017 UTC (0.001 )  Time stamp start 1500353902242718930 end 1500353902241718930  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:22 2017 UTC-Tue Jul 18 04:58:22 2017 UTC (0.001 )  Time stamp start 1500353902904153530 end 1500353902903153530  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:24 2017 UTC-Tue Jul 18 04:58:24 2017 UTC (0.001 )  Time stamp start 1500353904610295615 end 1500353904609295615  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:26 2017 UTC-Tue Jul 18 04:58:26 2017 UTC (0.001 )  Time stamp start 1500353906263171090 end 1500353906262171090  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907297956410 end 1500353907296956410  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907668461670 end 1500353907667461670  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907706544335 end 1500353907705544335  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907724603955 end 1500353907723603955  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907752690275 end 1500353907751690275  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907788527100 end 1500353907787527100  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907800425260 end 1500353907799425260  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907810741965 end 1500353907809741965  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:27 2017 UTC-Tue Jul 18 04:58:27 2017 UTC (0.001 )  Time stamp start 1500353907952700870 end 1500353907951700870  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:28 2017 UTC-Tue Jul 18 04:58:28 2017 UTC (0.001 )  Time stamp start 1500353908916431550 end 1500353908915431550  Run 329964, LB 98, lumi 12.57
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:53 2017 UTC-Tue Jul 18 04:58:53 2017 UTC (0.001 )  Time stamp start 1500353933070141990 end 1500353933069141990  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:53 2017 UTC-Tue Jul 18 04:58:53 2017 UTC (0.001 )  Time stamp start 1500353933943717910 end 1500353933942717910  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:56 2017 UTC-Tue Jul 18 04:58:56 2017 UTC (0.001 )  Time stamp start 1500353936143988260 end 1500353936142988260  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:57 2017 UTC-Tue Jul 18 04:58:57 2017 UTC (0.001 )  Time stamp start 1500353937200714165 end 1500353937199714165  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:58:59 2017 UTC-Tue Jul 18 04:58:59 2017 UTC (0.001 )  Time stamp start 1500353939016723890 end 1500353939015723890  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:00 2017 UTC-Tue Jul 18 04:59:00 2017 UTC (0.001 )  Time stamp start 1500353940830202755 end 1500353940829202755  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:03 2017 UTC-Tue Jul 18 04:59:03 2017 UTC (0.001 )  Time stamp start 1500353943087907240 end 1500353943086907240  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:05 2017 UTC-Tue Jul 18 04:59:05 2017 UTC (0.001 )  Time stamp start 1500353945399297555 end 1500353945398297555  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:07 2017 UTC-Tue Jul 18 04:59:07 2017 UTC (0.001 )  Time stamp start 1500353947411323160 end 1500353947410323160  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:08 2017 UTC-Tue Jul 18 04:59:08 2017 UTC (0.001 )  Time stamp start 1500353948393478910 end 1500353948392478910  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:09 2017 UTC-Tue Jul 18 04:59:09 2017 UTC (0.001 )  Time stamp start 1500353949104119040 end 1500353949103119040  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:09 2017 UTC-Tue Jul 18 04:59:09 2017 UTC (0.000 )  Time stamp start 1500353949993290685 end 1500353949993190685  Run 329964, LB 99, lumi 1.25
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:11 2017 UTC-Tue Jul 18 04:59:11 2017 UTC (0.000 )  Time stamp start 1500353951983222995 end 1500353951983179770  Run 329964, LB 99, lumi 0.54
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973781849855 end 1500353973780849855  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973817654045 end 1500353973816654045  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973837396365 end 1500353973836396365  Run 329964, LB 99, lumi 12.55
Event Veto ['MiniNoiseBurst'], Tue Jul 18 04:59:33 2017 UTC-Tue Jul 18 04:59:33 2017 UTC (0.001 )  Time stamp start 1500353973879307820 end 1500353973878307820  Run 329964, LB 99, lumi 12.55
