Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310634 to 310634
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310634 to run 310634  lasting from Fri Oct 14 18:00:39 2016 UTC to Sat Oct 15 18:10:24 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:29:41 2016 UTC-Fri Oct 14 18:29:41 2016 UTC (0.001 )  Time stamp start 1476469781214806365 end 1476469781213806365  Run 310634, LB 32, lumi 4.78
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:07 2016 UTC-Fri Oct 14 19:21:07 2016 UTC (0.001 )  Time stamp start 1476472867933708535 end 1476472867932708535  Run 310634, LB 87, lumi 12.58
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:10 2016 UTC-Fri Oct 14 19:21:10 2016 UTC (0.001 )  Time stamp start 1476472870436244770 end 1476472870435244770  Run 310634, LB 87, lumi 12.58
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:12 2016 UTC-Fri Oct 14 19:21:12 2016 UTC (0.001 )  Time stamp start 1476472872131381175 end 1476472872130381175  Run 310634, LB 87, lumi 12.58
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:21 2016 UTC-Fri Oct 14 19:21:21 2016 UTC (0.001 )  Time stamp start 1476472881799028390 end 1476472881798028215  Run 310634, LB 87, lumi 12.58
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:23 2016 UTC-Fri Oct 14 19:21:23 2016 UTC (0.001 )  Time stamp start 1476472883895539735 end 1476472883894539735  Run 310634, LB 87, lumi 12.58
Event Veto ['NoiseBurst'], Fri Oct 14 19:21:24 2016 UTC-Fri Oct 14 19:21:24 2016 UTC (0.000 )  Time stamp start 1476472884460529990 end 1476472884460529740  Run 310634, LB 87, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:25 2016 UTC-Fri Oct 14 19:21:25 2016 UTC (0.001 )  Time stamp start 1476472885995166560 end 1476472885994166260  Run 310634, LB 87, lumi 12.58
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:40 2016 UTC-Fri Oct 14 19:21:40 2016 UTC (0.001 )  Time stamp start 1476472900807821150 end 1476472900806821150  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:42 2016 UTC-Fri Oct 14 19:21:42 2016 UTC (0.001 )  Time stamp start 1476472902524686605 end 1476472902523686605  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:44 2016 UTC-Fri Oct 14 19:21:44 2016 UTC (0.001 )  Time stamp start 1476472904592142790 end 1476472904591142790  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:46 2016 UTC-Fri Oct 14 19:21:46 2016 UTC (0.001 )  Time stamp start 1476472906627426620 end 1476472906626426620  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:47 2016 UTC-Fri Oct 14 19:21:47 2016 UTC (0.001 )  Time stamp start 1476472907993831165 end 1476472907992831165  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:53 2016 UTC-Fri Oct 14 19:21:53 2016 UTC (0.001 )  Time stamp start 1476472913707555925 end 1476472913706555750  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:21:59 2016 UTC-Fri Oct 14 19:21:59 2016 UTC (0.001 )  Time stamp start 1476472919203582165 end 1476472919202582165  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:02 2016 UTC-Fri Oct 14 19:22:02 2016 UTC (0.001 )  Time stamp start 1476472922046414530 end 1476472922045414530  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:05 2016 UTC-Fri Oct 14 19:22:05 2016 UTC (0.001 )  Time stamp start 1476472925418602395 end 1476472925417602395  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:08 2016 UTC-Fri Oct 14 19:22:08 2016 UTC (0.001 )  Time stamp start 1476472928798168870 end 1476472928797168870  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:10 2016 UTC-Fri Oct 14 19:22:10 2016 UTC (0.001 )  Time stamp start 1476472930539948935 end 1476472930538948935  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:14 2016 UTC-Fri Oct 14 19:22:14 2016 UTC (0.001 )  Time stamp start 1476472934701160715 end 1476472934700160715  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:17 2016 UTC-Fri Oct 14 19:22:17 2016 UTC (0.001 )  Time stamp start 1476472937580049220 end 1476472937579049220  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:19 2016 UTC-Fri Oct 14 19:22:19 2016 UTC (0.001 )  Time stamp start 1476472939100196630 end 1476472939099196630  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:23 2016 UTC-Fri Oct 14 19:22:23 2016 UTC (0.001 )  Time stamp start 1476472943256190935 end 1476472943255190935  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:26 2016 UTC-Fri Oct 14 19:22:26 2016 UTC (0.001 )  Time stamp start 1476472946358660030 end 1476472946357660030  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:29 2016 UTC-Fri Oct 14 19:22:29 2016 UTC (0.001 )  Time stamp start 1476472949828877405 end 1476472949827877105  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:31 2016 UTC-Fri Oct 14 19:22:31 2016 UTC (0.001 )  Time stamp start 1476472951495959350 end 1476472951494959350  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:32 2016 UTC-Fri Oct 14 19:22:32 2016 UTC (0.001 )  Time stamp start 1476472952855677120 end 1476472952854676945  Run 310634, LB 88, lumi 12.55
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:37 2016 UTC-Fri Oct 14 19:22:37 2016 UTC (0.001 )  Time stamp start 1476472957042467420 end 1476472957041467420  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:39 2016 UTC-Fri Oct 14 19:22:39 2016 UTC (0.001 )  Time stamp start 1476472959008236020 end 1476472959007236020  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:40 2016 UTC-Fri Oct 14 19:22:40 2016 UTC (0.001 )  Time stamp start 1476472960201829915 end 1476472960200829915  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:44 2016 UTC-Fri Oct 14 19:22:44 2016 UTC (0.001 )  Time stamp start 1476472964022698755 end 1476472964021698755  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:22:54 2016 UTC-Fri Oct 14 19:22:54 2016 UTC (0.001 )  Time stamp start 1476472974183625040 end 1476472974182625040  Run 310634, LB 89, lumi 0.00
Event Veto ['NoiseBurst'], Fri Oct 14 19:22:58 2016 UTC-Fri Oct 14 19:22:58 2016 UTC (0.010 )  Time stamp start 1476472978906505630 end 1476472978896285990  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:00 2016 UTC-Fri Oct 14 19:23:00 2016 UTC (0.001 )  Time stamp start 1476472980734561305 end 1476472980733561305  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:03 2016 UTC-Fri Oct 14 19:23:03 2016 UTC (0.001 )  Time stamp start 1476472983751995285 end 1476472983750995285  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:05 2016 UTC-Fri Oct 14 19:23:05 2016 UTC (0.001 )  Time stamp start 1476472985521400535 end 1476472985520400535  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:08 2016 UTC-Fri Oct 14 19:23:08 2016 UTC (0.001 )  Time stamp start 1476472988675168105 end 1476472988674168105  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:10 2016 UTC-Fri Oct 14 19:23:10 2016 UTC (0.001 )  Time stamp start 1476472990885539185 end 1476472990884539185  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:15 2016 UTC-Fri Oct 14 19:23:15 2016 UTC (0.000 )  Time stamp start 1476472995038017055 end 1476472995038016755  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:18 2016 UTC-Fri Oct 14 19:23:18 2016 UTC (0.001 )  Time stamp start 1476472998008144430 end 1476472998007144430  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:23:20 2016 UTC-Fri Oct 14 19:23:20 2016 UTC (0.001 )  Time stamp start 1476473000268865705 end 1476473000267865705  Run 310634, LB 89, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:24:58 2016 UTC-Fri Oct 14 19:24:58 2016 UTC (0.001 )  Time stamp start 1476473098787136090 end 1476473098786135915  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:05 2016 UTC-Fri Oct 14 19:25:05 2016 UTC (0.001 )  Time stamp start 1476473105737908090 end 1476473105736908090  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:09 2016 UTC-Fri Oct 14 19:25:09 2016 UTC (0.001 )  Time stamp start 1476473109580832810 end 1476473109579832810  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:13 2016 UTC-Fri Oct 14 19:25:13 2016 UTC (0.001 )  Time stamp start 1476473113393412315 end 1476473113392412315  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:18 2016 UTC-Fri Oct 14 19:25:18 2016 UTC (0.001 )  Time stamp start 1476473118503908950 end 1476473118502908950  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:20 2016 UTC-Fri Oct 14 19:25:20 2016 UTC (0.001 )  Time stamp start 1476473120166151125 end 1476473120165151125  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:22 2016 UTC-Fri Oct 14 19:25:22 2016 UTC (0.000 )  Time stamp start 1476473122641068665 end 1476473122641068365  Run 310634, LB 93, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:24 2016 UTC-Fri Oct 14 19:25:24 2016 UTC (0.001 )  Time stamp start 1476473124062789875 end 1476473124061789875  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:26 2016 UTC-Fri Oct 14 19:25:26 2016 UTC (0.001 )  Time stamp start 1476473126191415445 end 1476473126190415445  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:28 2016 UTC-Fri Oct 14 19:25:28 2016 UTC (0.001 )  Time stamp start 1476473128762704495 end 1476473128761704495  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:30 2016 UTC-Fri Oct 14 19:25:30 2016 UTC (0.001 )  Time stamp start 1476473130285671040 end 1476473130284671040  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:34 2016 UTC-Fri Oct 14 19:25:34 2016 UTC (0.001 )  Time stamp start 1476473134350505820 end 1476473134349505820  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:39 2016 UTC-Fri Oct 14 19:25:39 2016 UTC (0.001 )  Time stamp start 1476473139522405780 end 1476473139521405780  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:42 2016 UTC-Fri Oct 14 19:25:42 2016 UTC (0.001 )  Time stamp start 1476473142512793530 end 1476473142511793405  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:47 2016 UTC-Fri Oct 14 19:25:47 2016 UTC (0.001 )  Time stamp start 1476473147786552395 end 1476473147785552395  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:49 2016 UTC-Fri Oct 14 19:25:49 2016 UTC (0.001 )  Time stamp start 1476473149690486025 end 1476473149689486025  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:53 2016 UTC-Fri Oct 14 19:25:53 2016 UTC (0.001 )  Time stamp start 1476473153190144000 end 1476473153189144000  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:55 2016 UTC-Fri Oct 14 19:25:55 2016 UTC (0.001 )  Time stamp start 1476473155677619995 end 1476473155676619995  Run 310634, LB 93, lumi 12.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:58 2016 UTC-Fri Oct 14 19:25:58 2016 UTC (0.001 )  Time stamp start 1476473158254817335 end 1476473158253817335  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:25:59 2016 UTC-Fri Oct 14 19:25:59 2016 UTC (0.001 )  Time stamp start 1476473159865260250 end 1476473159864259950  Run 310634, LB 94, lumi 12.47
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:03 2016 UTC-Fri Oct 14 19:26:03 2016 UTC (0.001 )  Time stamp start 1476473163298308510 end 1476473163297308510  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:06 2016 UTC-Fri Oct 14 19:26:06 2016 UTC (0.001 )  Time stamp start 1476473166198549485 end 1476473166197549485  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:09 2016 UTC-Fri Oct 14 19:26:09 2016 UTC (0.001 )  Time stamp start 1476473169288968675 end 1476473169287968675  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:11 2016 UTC-Fri Oct 14 19:26:11 2016 UTC (0.001 )  Time stamp start 1476473171013491110 end 1476473171012490940  Run 310634, LB 94, lumi 12.47
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:13 2016 UTC-Fri Oct 14 19:26:13 2016 UTC (0.001 )  Time stamp start 1476473173231775395 end 1476473173230775395  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:14 2016 UTC-Fri Oct 14 19:26:14 2016 UTC (0.001 )  Time stamp start 1476473174734027190 end 1476473174733027190  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:17 2016 UTC-Fri Oct 14 19:26:17 2016 UTC (0.001 )  Time stamp start 1476473177497471865 end 1476473177496471865  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:22 2016 UTC-Fri Oct 14 19:26:22 2016 UTC (0.001 )  Time stamp start 1476473182509556650 end 1476473182508556650  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:24 2016 UTC-Fri Oct 14 19:26:24 2016 UTC (0.001 )  Time stamp start 1476473184656527575 end 1476473184655527575  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:27 2016 UTC-Fri Oct 14 19:26:27 2016 UTC (0.001 )  Time stamp start 1476473187776138205 end 1476473187775138205  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:37 2016 UTC-Fri Oct 14 19:26:37 2016 UTC (0.001 )  Time stamp start 1476473197367481145 end 1476473197366480970  Run 310634, LB 94, lumi 12.47
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:40 2016 UTC-Fri Oct 14 19:26:40 2016 UTC (0.001 )  Time stamp start 1476473200911345645 end 1476473200910345520  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:43 2016 UTC-Fri Oct 14 19:26:43 2016 UTC (0.001 )  Time stamp start 1476473203874530105 end 1476473203873530105  Run 310634, LB 94, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:45 2016 UTC-Fri Oct 14 19:26:45 2016 UTC (0.001 )  Time stamp start 1476473205952967365 end 1476473205951967065  Run 310634, LB 94, lumi 12.47
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:26:59 2016 UTC-Fri Oct 14 19:26:59 2016 UTC (0.001 )  Time stamp start 1476473219517964650 end 1476473219516964650  Run 310634, LB 95, lumi 12.45
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:27:01 2016 UTC-Fri Oct 14 19:27:01 2016 UTC (0.001 )  Time stamp start 1476473221080515145 end 1476473221079515145  Run 310634, LB 95, lumi 12.45
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:27:04 2016 UTC-Fri Oct 14 19:27:04 2016 UTC (0.001 )  Time stamp start 1476473224142252605 end 1476473224141252605  Run 310634, LB 95, lumi 12.45
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:27:06 2016 UTC-Fri Oct 14 19:27:06 2016 UTC (0.001 )  Time stamp start 1476473226961450235 end 1476473226960450235  Run 310634, LB 95, lumi 12.45
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:27:11 2016 UTC-Fri Oct 14 19:27:11 2016 UTC (0.001 )  Time stamp start 1476473231998788860 end 1476473231997788860  Run 310634, LB 95, lumi 12.45
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:27:14 2016 UTC-Fri Oct 14 19:27:14 2016 UTC (0.001 )  Time stamp start 1476473234804091325 end 1476473234803090875  Run 310634, LB 95, lumi 12.46
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:29:06 2016 UTC-Fri Oct 14 19:29:06 2016 UTC (0.001 )  Time stamp start 1476473346586610875 end 1476473346585610875  Run 310634, LB 97, lumi 12.41
Event Veto ['NoiseBurst'], Fri Oct 14 19:29:09 2016 UTC-Fri Oct 14 19:29:09 2016 UTC (0.006 )  Time stamp start 1476473349499494935 end 1476473349493053575  Run 310634, LB 97, lumi 79.94
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:19 2016 UTC-Fri Oct 14 19:30:19 2016 UTC (0.001 )  Time stamp start 1476473419124335780 end 1476473419123335780  Run 310634, LB 98, lumi 12.39
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:22 2016 UTC-Fri Oct 14 19:30:22 2016 UTC (0.001 )  Time stamp start 1476473422225367315 end 1476473422224367315  Run 310634, LB 98, lumi 12.39
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:26 2016 UTC-Fri Oct 14 19:30:26 2016 UTC (0.001 )  Time stamp start 1476473426699675455 end 1476473426698675455  Run 310634, LB 98, lumi 12.39
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:30 2016 UTC-Fri Oct 14 19:30:30 2016 UTC (0.001 )  Time stamp start 1476473430549152940 end 1476473430548152940  Run 310634, LB 98, lumi 12.39
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:32 2016 UTC-Fri Oct 14 19:30:32 2016 UTC (0.001 )  Time stamp start 1476473432948139340 end 1476473432947139340  Run 310634, LB 98, lumi 12.39
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:54 2016 UTC-Fri Oct 14 19:30:54 2016 UTC (0.001 )  Time stamp start 1476473454613142985 end 1476473454612142860  Run 310634, LB 99, lumi 12.37
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:56 2016 UTC-Fri Oct 14 19:30:56 2016 UTC (0.001 )  Time stamp start 1476473456907423735 end 1476473456906423735  Run 310634, LB 99, lumi 12.37
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:30:59 2016 UTC-Fri Oct 14 19:30:59 2016 UTC (0.001 )  Time stamp start 1476473459778901050 end 1476473459777901050  Run 310634, LB 99, lumi 12.37
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:03 2016 UTC-Fri Oct 14 19:31:03 2016 UTC (0.001 )  Time stamp start 1476473463669326490 end 1476473463668326490  Run 310634, LB 99, lumi 12.37
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:07 2016 UTC-Fri Oct 14 19:31:07 2016 UTC (0.000 )  Time stamp start 1476473467496066095 end 1476473467495865090  Run 310634, LB 99, lumi 2.49
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:19 2016 UTC-Fri Oct 14 19:31:19 2016 UTC (0.001 )  Time stamp start 1476473479424676940 end 1476473479423676790  Run 310634, LB 99, lumi 12.37
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:45 2016 UTC-Fri Oct 14 19:31:45 2016 UTC (0.001 )  Time stamp start 1476473505213227480 end 1476473505212227480  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:50 2016 UTC-Fri Oct 14 19:31:50 2016 UTC (0.001 )  Time stamp start 1476473510521004380 end 1476473510520004380  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:53 2016 UTC-Fri Oct 14 19:31:53 2016 UTC (0.001 )  Time stamp start 1476473513141555650 end 1476473513140555350  Run 310634, LB 100, lumi 12.35
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:56 2016 UTC-Fri Oct 14 19:31:56 2016 UTC (0.001 )  Time stamp start 1476473516115146190 end 1476473516114146190  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:57 2016 UTC-Fri Oct 14 19:31:57 2016 UTC (0.001 )  Time stamp start 1476473517524847005 end 1476473517523847005  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:31:59 2016 UTC-Fri Oct 14 19:31:59 2016 UTC (0.001 )  Time stamp start 1476473519613156375 end 1476473519612156375  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:32:07 2016 UTC-Fri Oct 14 19:32:07 2016 UTC (0.001 )  Time stamp start 1476473527485705170 end 1476473527484705170  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:32:11 2016 UTC-Fri Oct 14 19:32:11 2016 UTC (0.001 )  Time stamp start 1476473531085072245 end 1476473531084072245  Run 310634, LB 100, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:32:16 2016 UTC-Fri Oct 14 19:32:16 2016 UTC (0.001 )  Time stamp start 1476473536686523230 end 1476473536685523230  Run 310634, LB 100, lumi 12.34
Event Veto ['NoiseBurst'], Fri Oct 14 19:32:23 2016 UTC-Fri Oct 14 19:32:23 2016 UTC (0.000 )  Time stamp start 1476473543656528845 end 1476473543656465545  Run 310634, LB 100, lumi 0.78
Event Veto ['NoiseBurst'], Fri Oct 14 19:32:40 2016 UTC-Fri Oct 14 19:32:40 2016 UTC (0.000 )  Time stamp start 1476473560463867815 end 1476473560463806435  Run 310634, LB 101, lumi 0.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:32:42 2016 UTC-Fri Oct 14 19:32:42 2016 UTC (0.001 )  Time stamp start 1476473562391851280 end 1476473562390851280  Run 310634, LB 101, lumi 12.33
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:32:45 2016 UTC-Fri Oct 14 19:32:45 2016 UTC (0.001 )  Time stamp start 1476473565146039835 end 1476473565145039835  Run 310634, LB 101, lumi 12.33
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:01 2016 UTC-Fri Oct 14 19:33:01 2016 UTC (0.001 )  Time stamp start 1476473581105324635 end 1476473581104324485  Run 310634, LB 101, lumi 12.33
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:02 2016 UTC-Fri Oct 14 19:33:02 2016 UTC (0.001 )  Time stamp start 1476473582620410615 end 1476473582619410615  Run 310634, LB 101, lumi 12.33
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:04 2016 UTC-Fri Oct 14 19:33:04 2016 UTC (0.001 )  Time stamp start 1476473584305277070 end 1476473584304276775  Run 310634, LB 101, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:14 2016 UTC-Fri Oct 14 19:33:14 2016 UTC (0.001 )  Time stamp start 1476473594506482200 end 1476473594505481900  Run 310634, LB 101, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:17 2016 UTC-Fri Oct 14 19:33:17 2016 UTC (0.001 )  Time stamp start 1476473597376012385 end 1476473597375012385  Run 310634, LB 101, lumi 12.33
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:21 2016 UTC-Fri Oct 14 19:33:21 2016 UTC (0.001 )  Time stamp start 1476473601629936650 end 1476473601628936350  Run 310634, LB 101, lumi 12.34
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:39 2016 UTC-Fri Oct 14 19:33:39 2016 UTC (0.001 )  Time stamp start 1476473619557102185 end 1476473619556102185  Run 310634, LB 102, lumi 12.31
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:41 2016 UTC-Fri Oct 14 19:33:41 2016 UTC (0.001 )  Time stamp start 1476473621631182895 end 1476473621630182895  Run 310634, LB 102, lumi 12.31
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:44 2016 UTC-Fri Oct 14 19:33:44 2016 UTC (0.001 )  Time stamp start 1476473624600966650 end 1476473624599966650  Run 310634, LB 102, lumi 12.31
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:45 2016 UTC-Fri Oct 14 19:33:45 2016 UTC (0.001 )  Time stamp start 1476473625887973450 end 1476473625886973450  Run 310634, LB 102, lumi 12.31
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:49 2016 UTC-Fri Oct 14 19:33:49 2016 UTC (0.001 )  Time stamp start 1476473629563396120 end 1476473629562396120  Run 310634, LB 102, lumi 12.31
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:33:51 2016 UTC-Fri Oct 14 19:33:51 2016 UTC (0.001 )  Time stamp start 1476473631636877540 end 1476473631635877540  Run 310634, LB 102, lumi 12.31
