Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310468 to 310468
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310468 to run 310468  lasting from Wed Oct 12 18:37:51 2016 UTC to Thu Oct 13 02:13:12 2016 UTC
Event Veto ['MiniNoiseBurst'], Wed Oct 12 18:42:10 2016 UTC-Wed Oct 12 18:42:10 2016 UTC (0.004 )  Time stamp start 1476297730978481570 end 1476297730973981570  Run 310468, LB 6, lumi 0.00
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:31 2016 UTC-Wed Oct 12 21:19:31 2016 UTC (0.010 )  Time stamp start 1476307171496171935 end 1476307171486171935  Run 310468, LB 166, lumi 8.05
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:32 2016 UTC-Wed Oct 12 21:19:32 2016 UTC (0.038 )  Time stamp start 1476307172275264585 end 1476307172236882695  Run 310468, LB 166, lumi 30.91
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:32 2016 UTC-Wed Oct 12 21:19:32 2016 UTC (0.010 )  Time stamp start 1476307172925184435 end 1476307172915184435  Run 310468, LB 166, lumi 8.05
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:33 2016 UTC-Wed Oct 12 21:19:33 2016 UTC (0.004 )  Time stamp start 1476307173324741510 end 1476307173320241510  Run 310468, LB 166, lumi 3.62
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:33 2016 UTC-Wed Oct 12 21:19:33 2016 UTC (0.034 )  Time stamp start 1476307173718045550 end 1476307173684165270  Run 310468, LB 166, lumi 27.29
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:33 2016 UTC-Wed Oct 12 21:19:34 2016 UTC (0.010 )  Time stamp start 1476307174009276200 end 1476307173999276200  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:34 2016 UTC-Wed Oct 12 21:19:34 2016 UTC (0.001 )  Time stamp start 1476307174448118640 end 1476307174447118640  Run 310468, LB 167, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:35 2016 UTC-Wed Oct 12 21:19:35 2016 UTC (0.010 )  Time stamp start 1476307175425424045 end 1476307175415424045  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:35 2016 UTC-Wed Oct 12 21:19:35 2016 UTC (0.010 )  Time stamp start 1476307175760791510 end 1476307175750791510  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:36 2016 UTC-Wed Oct 12 21:19:36 2016 UTC (0.004 )  Time stamp start 1476307176475316460 end 1476307176470816460  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:37 2016 UTC-Wed Oct 12 21:19:37 2016 UTC (0.010 )  Time stamp start 1476307177434579300 end 1476307177424579300  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:37 2016 UTC-Wed Oct 12 21:19:37 2016 UTC (0.004 )  Time stamp start 1476307177964622140 end 1476307177960122140  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:38 2016 UTC-Wed Oct 12 21:19:38 2016 UTC (0.004 )  Time stamp start 1476307178481009965 end 1476307178476509965  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:39 2016 UTC (0.004 )  Time stamp start 1476307179059425860 end 1476307179054925860  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:39 2016 UTC (0.005 )  Time stamp start 1476307179415615275 end 1476307179410333190  Run 310468, LB 167, lumi 55.81
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:39 2016 UTC (0.010 )  Time stamp start 1476307179932719090 end 1476307179922719090  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:40 2016 UTC-Wed Oct 12 21:19:40 2016 UTC (0.004 )  Time stamp start 1476307180515545115 end 1476307180511045115  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:41 2016 UTC-Wed Oct 12 21:19:41 2016 UTC (0.010 )  Time stamp start 1476307181129078930 end 1476307181119078930  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:41 2016 UTC-Wed Oct 12 21:19:41 2016 UTC (0.010 )  Time stamp start 1476307181630497915 end 1476307181620497915  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:42 2016 UTC-Wed Oct 12 21:19:42 2016 UTC (0.004 )  Time stamp start 1476307182154591280 end 1476307182150091280  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:42 2016 UTC-Wed Oct 12 21:19:42 2016 UTC (0.004 )  Time stamp start 1476307182499058380 end 1476307182494558380  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:42 2016 UTC-Wed Oct 12 21:19:42 2016 UTC (0.004 )  Time stamp start 1476307182876483460 end 1476307182871983460  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:43 2016 UTC-Wed Oct 12 21:19:43 2016 UTC (0.015 )  Time stamp start 1476307183347117490 end 1476307183332263200  Run 310468, LB 167, lumi 156.96
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:43 2016 UTC-Wed Oct 12 21:19:43 2016 UTC (0.004 )  Time stamp start 1476307183654236890 end 1476307183649736890  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:44 2016 UTC-Wed Oct 12 21:19:44 2016 UTC (0.004 )  Time stamp start 1476307184300752220 end 1476307184296252220  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:44 2016 UTC-Wed Oct 12 21:19:44 2016 UTC (0.004 )  Time stamp start 1476307184730149520 end 1476307184725649520  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:45 2016 UTC-Wed Oct 12 21:19:45 2016 UTC (0.005 )  Time stamp start 1476307185781120745 end 1476307185776619545  Run 310468, LB 167, lumi 47.56
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:46 2016 UTC-Wed Oct 12 21:19:46 2016 UTC (0.010 )  Time stamp start 1476307186020927530 end 1476307186010927530  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.010 )  Time stamp start 1476307187060899505 end 1476307187050899505  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.004 )  Time stamp start 1476307187612938985 end 1476307187608438985  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.004 )  Time stamp start 1476307187903961500 end 1476307187899461500  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:48 2016 UTC-Wed Oct 12 21:19:48 2016 UTC (0.010 )  Time stamp start 1476307188539520285 end 1476307188529520285  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:49 2016 UTC-Wed Oct 12 21:19:49 2016 UTC (0.010 )  Time stamp start 1476307189112621870 end 1476307189102621870  Run 310468, LB 167, lumi 105.66
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Wed Oct 12 21:19:49 2016 UTC-Wed Oct 12 21:19:49 2016 UTC (0.010 )  Time stamp start 1476307189684636000 end 1476307189674636000  Run 310468, LB 167, lumi 105.66
Event Veto ['NoiseBurst'], Wed Oct 12 21:19:50 2016 UTC-Wed Oct 12 21:19:50 2016 UTC (0.013 )  Time stamp start 1476307190612407090 end 1476307190599623560  Run 310468, LB 167, lumi 135.08
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:50 2016 UTC-Wed Oct 12 21:19:50 2016 UTC (0.010 )  Time stamp start 1476307190805515240 end 1476307190795515240  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:51 2016 UTC-Wed Oct 12 21:19:51 2016 UTC (0.020 )  Time stamp start 1476307191321926920 end 1476307191302326550  Run 310468, LB 167, lumi 207.11
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:51 2016 UTC-Wed Oct 12 21:19:51 2016 UTC (0.004 )  Time stamp start 1476307191976830745 end 1476307191972330745  Run 310468, LB 167, lumi 47.55
Event Veto ['NoiseBurst'], Wed Oct 12 21:19:52 2016 UTC-Wed Oct 12 21:19:52 2016 UTC (0.008 )  Time stamp start 1476307192930610205 end 1476307192922581330  Run 310468, LB 167, lumi 84.84
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:53 2016 UTC-Wed Oct 12 21:19:53 2016 UTC (0.004 )  Time stamp start 1476307193421678680 end 1476307193417178680  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:53 2016 UTC-Wed Oct 12 21:19:53 2016 UTC (0.004 )  Time stamp start 1476307193773083890 end 1476307193768583890  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:54 2016 UTC-Wed Oct 12 21:19:54 2016 UTC (0.004 )  Time stamp start 1476307194124172740 end 1476307194119672740  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:54 2016 UTC-Wed Oct 12 21:19:54 2016 UTC (0.004 )  Time stamp start 1476307194370174190 end 1476307194365674190  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:55 2016 UTC-Wed Oct 12 21:19:55 2016 UTC (0.010 )  Time stamp start 1476307195629828245 end 1476307195619828245  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.004 )  Time stamp start 1476307196308756150 end 1476307196304256150  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.010 )  Time stamp start 1476307196606229355 end 1476307196596229355  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.010 )  Time stamp start 1476307196864280060 end 1476307196854280060  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:57 2016 UTC-Wed Oct 12 21:19:57 2016 UTC (0.010 )  Time stamp start 1476307197188653580 end 1476307197178653580  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:57 2016 UTC-Wed Oct 12 21:19:57 2016 UTC (0.004 )  Time stamp start 1476307197801842620 end 1476307197797342620  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:58 2016 UTC-Wed Oct 12 21:19:58 2016 UTC (0.010 )  Time stamp start 1476307198416767310 end 1476307198406767310  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:58 2016 UTC-Wed Oct 12 21:19:58 2016 UTC (0.010 )  Time stamp start 1476307198992780420 end 1476307198982780420  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:59 2016 UTC-Wed Oct 12 21:19:59 2016 UTC (0.010 )  Time stamp start 1476307199711393025 end 1476307199701393025  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:00 2016 UTC-Wed Oct 12 21:20:00 2016 UTC (0.010 )  Time stamp start 1476307200265829160 end 1476307200255829160  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:00 2016 UTC-Wed Oct 12 21:20:00 2016 UTC (0.010 )  Time stamp start 1476307200976394080 end 1476307200966394080  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:01 2016 UTC-Wed Oct 12 21:20:01 2016 UTC (0.010 )  Time stamp start 1476307201551085250 end 1476307201541085250  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:02 2016 UTC-Wed Oct 12 21:20:02 2016 UTC (0.010 )  Time stamp start 1476307202357509935 end 1476307202347509935  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:03 2016 UTC-Wed Oct 12 21:20:03 2016 UTC (0.004 )  Time stamp start 1476307203102033300 end 1476307203097533300  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:06 2016 UTC-Wed Oct 12 21:20:06 2016 UTC (0.001 )  Time stamp start 1476307206373563370 end 1476307206372563370  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:09 2016 UTC-Wed Oct 12 21:20:09 2016 UTC (0.001 )  Time stamp start 1476307209245345080 end 1476307209244345080  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:10 2016 UTC-Wed Oct 12 21:20:10 2016 UTC (0.001 )  Time stamp start 1476307210892440195 end 1476307210891440195  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:15 2016 UTC-Wed Oct 12 21:20:15 2016 UTC (0.001 )  Time stamp start 1476307215900019680 end 1476307215899019555  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:16 2016 UTC-Wed Oct 12 21:20:16 2016 UTC (0.001 )  Time stamp start 1476307216431124925 end 1476307216430124750  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:17 2016 UTC-Wed Oct 12 21:20:17 2016 UTC (0.001 )  Time stamp start 1476307217908441355 end 1476307217907747585  Run 310468, LB 168, lumi 7.33
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:19 2016 UTC-Wed Oct 12 21:20:19 2016 UTC (0.001 )  Time stamp start 1476307219904450765 end 1476307219903450765  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:22 2016 UTC-Wed Oct 12 21:20:22 2016 UTC (0.001 )  Time stamp start 1476307222808919690 end 1476307222807919690  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:26 2016 UTC-Wed Oct 12 21:20:26 2016 UTC (0.001 )  Time stamp start 1476307226505430300 end 1476307226504430300  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:28 2016 UTC-Wed Oct 12 21:20:28 2016 UTC (0.001 )  Time stamp start 1476307228682967350 end 1476307228681967200  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:30 2016 UTC-Wed Oct 12 21:20:30 2016 UTC (0.001 )  Time stamp start 1476307230979796805 end 1476307230978796805  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:33 2016 UTC-Wed Oct 12 21:20:33 2016 UTC (0.001 )  Time stamp start 1476307233847443350 end 1476307233846443180  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:36 2016 UTC-Wed Oct 12 21:20:36 2016 UTC (0.001 )  Time stamp start 1476307236294610225 end 1476307236293610225  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:36 2016 UTC-Wed Oct 12 21:20:36 2016 UTC (0.001 )  Time stamp start 1476307236820998505 end 1476307236819998360  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:44 2016 UTC-Wed Oct 12 21:20:44 2016 UTC (0.001 )  Time stamp start 1476307244916826160 end 1476307244915825990  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:50 2016 UTC-Wed Oct 12 21:20:50 2016 UTC (0.001 )  Time stamp start 1476307250269208410 end 1476307250268208410  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:51 2016 UTC-Wed Oct 12 21:20:51 2016 UTC (0.001 )  Time stamp start 1476307251781067895 end 1476307251780067895  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:52 2016 UTC-Wed Oct 12 21:20:52 2016 UTC (0.001 )  Time stamp start 1476307252631026185 end 1476307252630026185  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:55 2016 UTC-Wed Oct 12 21:20:55 2016 UTC (0.001 )  Time stamp start 1476307255405720395 end 1476307255404720395  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:03 2016 UTC-Wed Oct 12 21:21:03 2016 UTC (0.001 )  Time stamp start 1476307263678167680 end 1476307263677167680  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:05 2016 UTC-Wed Oct 12 21:21:05 2016 UTC (0.001 )  Time stamp start 1476307265150863735 end 1476307265149863735  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:08 2016 UTC-Wed Oct 12 21:21:08 2016 UTC (0.001 )  Time stamp start 1476307268440049345 end 1476307268439049345  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:09 2016 UTC-Wed Oct 12 21:21:09 2016 UTC (0.001 )  Time stamp start 1476307269044806455 end 1476307269043806280  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:09 2016 UTC-Wed Oct 12 21:21:09 2016 UTC (0.001 )  Time stamp start 1476307269678340855 end 1476307269677340680  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:10 2016 UTC-Wed Oct 12 21:21:10 2016 UTC (0.001 )  Time stamp start 1476307270057974275 end 1476307270056974275  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:10 2016 UTC-Wed Oct 12 21:21:10 2016 UTC (0.001 )  Time stamp start 1476307270610406240 end 1476307270609406065  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:17 2016 UTC-Wed Oct 12 21:21:17 2016 UTC (0.001 )  Time stamp start 1476307277679209535 end 1476307277678209360  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:20 2016 UTC-Wed Oct 12 21:21:20 2016 UTC (0.001 )  Time stamp start 1476307280803637000 end 1476307280802636825  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:23 2016 UTC-Wed Oct 12 21:21:23 2016 UTC (0.001 )  Time stamp start 1476307283166203220 end 1476307283165203220  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:25 2016 UTC-Wed Oct 12 21:21:25 2016 UTC (0.002 )  Time stamp start 1476307285574474240 end 1476307285572512140  Run 310468, LB 169, lumi 20.69
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:26 2016 UTC-Wed Oct 12 21:21:26 2016 UTC (0.010 )  Time stamp start 1476307286121295260 end 1476307286111295260  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:26 2016 UTC-Wed Oct 12 21:21:26 2016 UTC (0.010 )  Time stamp start 1476307286513945805 end 1476307286503945805  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:27 2016 UTC-Wed Oct 12 21:21:27 2016 UTC (0.004 )  Time stamp start 1476307287303014660 end 1476307287298514660  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:27 2016 UTC-Wed Oct 12 21:21:27 2016 UTC (0.004 )  Time stamp start 1476307287779700620 end 1476307287775200620  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:28 2016 UTC-Wed Oct 12 21:21:28 2016 UTC (0.010 )  Time stamp start 1476307288569876865 end 1476307288559876865  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:29 2016 UTC-Wed Oct 12 21:21:29 2016 UTC (0.010 )  Time stamp start 1476307289036773450 end 1476307289026773450  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:29 2016 UTC-Wed Oct 12 21:21:29 2016 UTC (0.004 )  Time stamp start 1476307289817659785 end 1476307289813160360  Run 310468, LB 169, lumi 47.45
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:30 2016 UTC-Wed Oct 12 21:21:30 2016 UTC (0.004 )  Time stamp start 1476307290495013395 end 1476307290490513395  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:31 2016 UTC-Wed Oct 12 21:21:31 2016 UTC (0.016 )  Time stamp start 1476307291685090720 end 1476307291668868455  Run 310468, LB 169, lumi 171.08
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.005 )  Time stamp start 1476307292142557600 end 1476307292138057475  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.012 )  Time stamp start 1476307292507353065 end 1476307292495633835  Run 310468, LB 169, lumi 123.59
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.004 )  Time stamp start 1476307292737161280 end 1476307292732661280  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:34 2016 UTC-Wed Oct 12 21:21:34 2016 UTC (0.004 )  Time stamp start 1476307294006959730 end 1476307294002459730  Run 310468, LB 169, lumi 47.46
