Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310634 to 310634
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310634 to run 310634  lasting from Fri Oct 14 18:00:39 2016 UTC to Sat Oct 15 18:10:24 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:29:41 2016 UTC-Fri Oct 14 18:29:41 2016 UTC (0.001 )  Time stamp start 1476469781558850965 end 1476469781557850965  Run 310634, LB 32, lumi 4.78
Event Veto ['NoiseBurst'], Fri Oct 14 18:56:16 2016 UTC-Fri Oct 14 18:56:16 2016 UTC (0.000 )  Time stamp start 1476471376458610085 end 1476471376458609835  Run 310634, LB 60, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:17 2016 UTC-Fri Oct 14 18:56:17 2016 UTC (0.001 )  Time stamp start 1476471377849804540 end 1476471377848804415  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:20 2016 UTC-Fri Oct 14 18:56:20 2016 UTC (0.001 )  Time stamp start 1476471380886959575 end 1476471380885959400  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:22 2016 UTC-Fri Oct 14 18:56:22 2016 UTC (0.001 )  Time stamp start 1476471382650864035 end 1476471382649863735  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:23 2016 UTC-Fri Oct 14 18:56:23 2016 UTC (0.001 )  Time stamp start 1476471383922687330 end 1476471383921687330  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:25 2016 UTC-Fri Oct 14 18:56:25 2016 UTC (0.001 )  Time stamp start 1476471385282824020 end 1476471385281823845  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:27 2016 UTC-Fri Oct 14 18:56:27 2016 UTC (0.001 )  Time stamp start 1476471387394452440 end 1476471387393452440  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:29 2016 UTC-Fri Oct 14 18:56:29 2016 UTC (0.001 )  Time stamp start 1476471389414843595 end 1476471389413843595  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:30 2016 UTC-Fri Oct 14 18:56:30 2016 UTC (0.001 )  Time stamp start 1476471390931837700 end 1476471390930837700  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:33 2016 UTC-Fri Oct 14 18:56:33 2016 UTC (0.001 )  Time stamp start 1476471393493918820 end 1476471393492918820  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:43 2016 UTC-Fri Oct 14 18:56:43 2016 UTC (0.001 )  Time stamp start 1476471403912486050 end 1476471403911486050  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:44 2016 UTC-Fri Oct 14 18:56:44 2016 UTC (0.001 )  Time stamp start 1476471404518289815 end 1476471404517114085  Run 310634, LB 60, lumi 15.13
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:46 2016 UTC-Fri Oct 14 18:56:46 2016 UTC (0.001 )  Time stamp start 1476471406558544425 end 1476471406557544425  Run 310634, LB 60, lumi 12.87
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:56:50 2016 UTC-Fri Oct 14 18:56:50 2016 UTC (0.001 )  Time stamp start 1476471410171330845 end 1476471410170330845  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:02 2016 UTC-Fri Oct 14 18:57:02 2016 UTC (0.001 )  Time stamp start 1476471422723281245 end 1476471422722281245  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:04 2016 UTC-Fri Oct 14 18:57:04 2016 UTC (0.001 )  Time stamp start 1476471424191703120 end 1476471424190703120  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:05 2016 UTC-Fri Oct 14 18:57:05 2016 UTC (0.001 )  Time stamp start 1476471425715770365 end 1476471425714770365  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:07 2016 UTC-Fri Oct 14 18:57:07 2016 UTC (0.001 )  Time stamp start 1476471427225128470 end 1476471427224128320  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:08 2016 UTC-Fri Oct 14 18:57:08 2016 UTC (0.001 )  Time stamp start 1476471428895183465 end 1476471428894183465  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:10 2016 UTC-Fri Oct 14 18:57:10 2016 UTC (0.001 )  Time stamp start 1476471430689337500 end 1476471430688337075  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:12 2016 UTC-Fri Oct 14 18:57:12 2016 UTC (0.001 )  Time stamp start 1476471432124238905 end 1476471432123238755  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:14 2016 UTC-Fri Oct 14 18:57:14 2016 UTC (0.001 )  Time stamp start 1476471434356511495 end 1476471434355511345  Run 310634, LB 61, lumi 12.85
Event Veto ['NoiseBurst'], Fri Oct 14 18:57:16 2016 UTC-Fri Oct 14 18:57:16 2016 UTC (0.010 )  Time stamp start 1476471436281948395 end 1476471436271948125  Run 310634, LB 61, lumi 128.48
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:17 2016 UTC-Fri Oct 14 18:57:17 2016 UTC (0.001 )  Time stamp start 1476471437535882950 end 1476471437534882950  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:18 2016 UTC-Fri Oct 14 18:57:18 2016 UTC (0.001 )  Time stamp start 1476471438861877370 end 1476471438860877370  Run 310634, LB 61, lumi 12.85
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:57:54 2016 UTC-Fri Oct 14 18:57:54 2016 UTC (0.001 )  Time stamp start 1476471474617819280 end 1476471474616819280  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:04 2016 UTC-Fri Oct 14 18:58:04 2016 UTC (0.001 )  Time stamp start 1476471484131208495 end 1476471484130208495  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:08 2016 UTC-Fri Oct 14 18:58:08 2016 UTC (0.001 )  Time stamp start 1476471488078150265 end 1476471488077150265  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:09 2016 UTC-Fri Oct 14 18:58:09 2016 UTC (0.001 )  Time stamp start 1476471489852106755 end 1476471489851106755  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:12 2016 UTC-Fri Oct 14 18:58:12 2016 UTC (0.001 )  Time stamp start 1476471492300576480 end 1476471492299576480  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:14 2016 UTC-Fri Oct 14 18:58:14 2016 UTC (0.001 )  Time stamp start 1476471494843642790 end 1476471494842642790  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:16 2016 UTC-Fri Oct 14 18:58:16 2016 UTC (0.001 )  Time stamp start 1476471496506736580 end 1476471496505736580  Run 310634, LB 62, lumi 12.83
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:43 2016 UTC-Fri Oct 14 18:58:43 2016 UTC (0.001 )  Time stamp start 1476471523536293865 end 1476471523535293865  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:44 2016 UTC-Fri Oct 14 18:58:44 2016 UTC (0.002 )  Time stamp start 1476471524733541520 end 1476471524732037890  Run 310634, LB 64, lumi 19.23
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:46 2016 UTC-Fri Oct 14 18:58:46 2016 UTC (0.001 )  Time stamp start 1476471526459483675 end 1476471526458483675  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:48 2016 UTC-Fri Oct 14 18:58:48 2016 UTC (0.001 )  Time stamp start 1476471528863329400 end 1476471528862329400  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:50 2016 UTC-Fri Oct 14 18:58:50 2016 UTC (0.001 )  Time stamp start 1476471530341545290 end 1476471530340544995  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:51 2016 UTC-Fri Oct 14 18:58:51 2016 UTC (0.001 )  Time stamp start 1476471531376711295 end 1476471531375711170  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:53 2016 UTC-Fri Oct 14 18:58:53 2016 UTC (0.001 )  Time stamp start 1476471533509025950 end 1476471533508025950  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:55 2016 UTC-Fri Oct 14 18:58:55 2016 UTC (0.001 )  Time stamp start 1476471535491030490 end 1476471535490030315  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:57 2016 UTC-Fri Oct 14 18:58:57 2016 UTC (0.001 )  Time stamp start 1476471537365282740 end 1476471537364282740  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:58:59 2016 UTC-Fri Oct 14 18:58:59 2016 UTC (0.001 )  Time stamp start 1476471539416407065 end 1476471539415406765  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:00 2016 UTC-Fri Oct 14 18:59:00 2016 UTC (0.001 )  Time stamp start 1476471540767016990 end 1476471540766016990  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:03 2016 UTC-Fri Oct 14 18:59:03 2016 UTC (0.001 )  Time stamp start 1476471543664887660 end 1476471543663887660  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:05 2016 UTC-Fri Oct 14 18:59:05 2016 UTC (0.001 )  Time stamp start 1476471545611813805 end 1476471545610813630  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:08 2016 UTC-Fri Oct 14 18:59:08 2016 UTC (0.001 )  Time stamp start 1476471548241559785 end 1476471548240559785  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:09 2016 UTC-Fri Oct 14 18:59:09 2016 UTC (0.001 )  Time stamp start 1476471549884024055 end 1476471549883023880  Run 310634, LB 64, lumi 12.79
Event Veto ['NoiseBurst'], Fri Oct 14 18:59:11 2016 UTC-Fri Oct 14 18:59:11 2016 UTC (0.010 )  Time stamp start 1476471551995361560 end 1476471551985339855  Run 310634, LB 64, lumi 128.15
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:12 2016 UTC-Fri Oct 14 18:59:12 2016 UTC (0.001 )  Time stamp start 1476471552977356730 end 1476471552976356730  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:27 2016 UTC-Fri Oct 14 18:59:27 2016 UTC (0.001 )  Time stamp start 1476471567666562280 end 1476471567665562280  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:32 2016 UTC-Fri Oct 14 18:59:32 2016 UTC (0.001 )  Time stamp start 1476471572906588775 end 1476471572905588775  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:34 2016 UTC-Fri Oct 14 18:59:34 2016 UTC (0.001 )  Time stamp start 1476471574464792920 end 1476471574463792920  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:36 2016 UTC-Fri Oct 14 18:59:36 2016 UTC (0.001 )  Time stamp start 1476471576210437230 end 1476471576209437230  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:37 2016 UTC-Fri Oct 14 18:59:37 2016 UTC (0.001 )  Time stamp start 1476471577443974760 end 1476471577442974760  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:39 2016 UTC-Fri Oct 14 18:59:39 2016 UTC (0.001 )  Time stamp start 1476471579554674965 end 1476471579553674670  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:41 2016 UTC-Fri Oct 14 18:59:41 2016 UTC (0.001 )  Time stamp start 1476471581807595435 end 1476471581806595435  Run 310634, LB 64, lumi 12.79
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:43 2016 UTC-Fri Oct 14 18:59:43 2016 UTC (0.001 )  Time stamp start 1476471583344666605 end 1476471583343666605  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:44 2016 UTC-Fri Oct 14 18:59:44 2016 UTC (0.001 )  Time stamp start 1476471584161490305 end 1476471584160490305  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:46 2016 UTC-Fri Oct 14 18:59:46 2016 UTC (0.001 )  Time stamp start 1476471586215093440 end 1476471586214093440  Run 310634, LB 65, lumi 12.76
Event Veto ['NoiseBurst'], Fri Oct 14 18:59:48 2016 UTC-Fri Oct 14 18:59:48 2016 UTC (0.011 )  Time stamp start 1476471588386822715 end 1476471588376265265  Run 310634, LB 65, lumi 134.75
Event Veto ['NoiseBurst'], Fri Oct 14 18:59:49 2016 UTC-Fri Oct 14 18:59:49 2016 UTC (0.010 )  Time stamp start 1476471589882930545 end 1476471589872453670  Run 310634, LB 65, lumi 133.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:52 2016 UTC-Fri Oct 14 18:59:52 2016 UTC (0.001 )  Time stamp start 1476471592378227620 end 1476471592377227620  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:53 2016 UTC-Fri Oct 14 18:59:53 2016 UTC (0.001 )  Time stamp start 1476471593792494465 end 1476471593791494165  Run 310634, LB 65, lumi 12.77
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:54 2016 UTC-Fri Oct 14 18:59:54 2016 UTC (0.001 )  Time stamp start 1476471594568653895 end 1476471594567653895  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:56 2016 UTC-Fri Oct 14 18:59:56 2016 UTC (0.001 )  Time stamp start 1476471596246621045 end 1476471596245620870  Run 310634, LB 65, lumi 12.77
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:57 2016 UTC-Fri Oct 14 18:59:57 2016 UTC (0.001 )  Time stamp start 1476471597361110990 end 1476471597360110990  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 18:59:59 2016 UTC-Fri Oct 14 18:59:59 2016 UTC (0.001 )  Time stamp start 1476471599025852425 end 1476471599024852425  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:01 2016 UTC-Fri Oct 14 19:00:01 2016 UTC (0.001 )  Time stamp start 1476471601442672585 end 1476471601441672585  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:08 2016 UTC-Fri Oct 14 19:00:08 2016 UTC (0.001 )  Time stamp start 1476471608890866725 end 1476471608889866725  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:10 2016 UTC-Fri Oct 14 19:00:10 2016 UTC (0.001 )  Time stamp start 1476471610765018200 end 1476471610764018200  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:12 2016 UTC-Fri Oct 14 19:00:12 2016 UTC (0.001 )  Time stamp start 1476471612076093225 end 1476471612075093225  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:13 2016 UTC-Fri Oct 14 19:00:13 2016 UTC (0.001 )  Time stamp start 1476471613176734585 end 1476471613175734585  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:15 2016 UTC-Fri Oct 14 19:00:15 2016 UTC (0.001 )  Time stamp start 1476471615210769100 end 1476471615209768975  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:16 2016 UTC-Fri Oct 14 19:00:16 2016 UTC (0.001 )  Time stamp start 1476471616537380205 end 1476471616536380205  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:18 2016 UTC-Fri Oct 14 19:00:18 2016 UTC (0.001 )  Time stamp start 1476471618948990950 end 1476471618947990950  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:21 2016 UTC-Fri Oct 14 19:00:21 2016 UTC (0.001 )  Time stamp start 1476471621118301195 end 1476471621117301195  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:22 2016 UTC-Fri Oct 14 19:00:22 2016 UTC (0.001 )  Time stamp start 1476471622445024925 end 1476471622444024925  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:25 2016 UTC-Fri Oct 14 19:00:25 2016 UTC (0.001 )  Time stamp start 1476471625404805570 end 1476471625403805570  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:27 2016 UTC-Fri Oct 14 19:00:27 2016 UTC (0.001 )  Time stamp start 1476471627091090275 end 1476471627090090275  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:34 2016 UTC-Fri Oct 14 19:00:34 2016 UTC (0.001 )  Time stamp start 1476471634776324810 end 1476471634775324810  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:35 2016 UTC-Fri Oct 14 19:00:35 2016 UTC (0.001 )  Time stamp start 1476471635896309505 end 1476471635895309505  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:37 2016 UTC-Fri Oct 14 19:00:37 2016 UTC (0.001 )  Time stamp start 1476471637637646865 end 1476471637636646865  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:39 2016 UTC-Fri Oct 14 19:00:39 2016 UTC (0.001 )  Time stamp start 1476471639550654625 end 1476471639549654625  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:41 2016 UTC-Fri Oct 14 19:00:41 2016 UTC (0.001 )  Time stamp start 1476471641764759505 end 1476471641763759505  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:42 2016 UTC-Fri Oct 14 19:00:42 2016 UTC (0.001 )  Time stamp start 1476471642801723310 end 1476471642800723310  Run 310634, LB 65, lumi 12.76
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:44 2016 UTC-Fri Oct 14 19:00:44 2016 UTC (0.001 )  Time stamp start 1476471644020115020 end 1476471644019115020  Run 310634, LB 66, lumi 12.75
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:46 2016 UTC-Fri Oct 14 19:00:46 2016 UTC (0.001 )  Time stamp start 1476471646221997830 end 1476471646220997830  Run 310634, LB 66, lumi 12.75
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:48 2016 UTC-Fri Oct 14 19:00:48 2016 UTC (0.001 )  Time stamp start 1476471648214333000 end 1476471648213333000  Run 310634, LB 66, lumi 12.75
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:52 2016 UTC-Fri Oct 14 19:00:52 2016 UTC (0.001 )  Time stamp start 1476471652345751810 end 1476471652344751810  Run 310634, LB 66, lumi 12.75
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:53 2016 UTC-Fri Oct 14 19:00:53 2016 UTC (0.001 )  Time stamp start 1476471653970444865 end 1476471653969444865  Run 310634, LB 66, lumi 12.75
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:00:56 2016 UTC-Fri Oct 14 19:00:56 2016 UTC (0.000 )  Time stamp start 1476471656237221730 end 1476471656237221430  Run 310634, LB 66, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:11 2016 UTC-Fri Oct 14 19:01:11 2016 UTC (0.001 )  Time stamp start 1476471671922847885 end 1476471671921946090  Run 310634, LB 67, lumi 11.47
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:12 2016 UTC-Fri Oct 14 19:01:12 2016 UTC (0.001 )  Time stamp start 1476471672905250880 end 1476471672904250880  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:15 2016 UTC-Fri Oct 14 19:01:15 2016 UTC (0.001 )  Time stamp start 1476471675156702950 end 1476471675155702950  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:16 2016 UTC-Fri Oct 14 19:01:16 2016 UTC (0.001 )  Time stamp start 1476471676235060205 end 1476471676234060205  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:17 2016 UTC-Fri Oct 14 19:01:17 2016 UTC (0.001 )  Time stamp start 1476471677597228260 end 1476471677596228260  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:18 2016 UTC-Fri Oct 14 19:01:18 2016 UTC (0.001 )  Time stamp start 1476471678630358405 end 1476471678629358405  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:20 2016 UTC-Fri Oct 14 19:01:20 2016 UTC (0.001 )  Time stamp start 1476471680283433500 end 1476471680282433500  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:21 2016 UTC-Fri Oct 14 19:01:21 2016 UTC (0.001 )  Time stamp start 1476471681243906990 end 1476471681242906990  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:23 2016 UTC-Fri Oct 14 19:01:23 2016 UTC (0.000 )  Time stamp start 1476471683895440585 end 1476471683895440285  Run 310634, LB 67, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:48 2016 UTC-Fri Oct 14 19:01:48 2016 UTC (0.001 )  Time stamp start 1476471708209563595 end 1476471708208563470  Run 310634, LB 67, lumi 12.73
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:49 2016 UTC-Fri Oct 14 19:01:49 2016 UTC (0.001 )  Time stamp start 1476471709472006285 end 1476471709471006110  Run 310634, LB 67, lumi 12.73
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:51 2016 UTC-Fri Oct 14 19:01:51 2016 UTC (0.001 )  Time stamp start 1476471711274997600 end 1476471711273997600  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:01:58 2016 UTC-Fri Oct 14 19:01:58 2016 UTC (0.001 )  Time stamp start 1476471718857321735 end 1476471718856321735  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:01 2016 UTC-Fri Oct 14 19:02:01 2016 UTC (0.001 )  Time stamp start 1476471721167848675 end 1476471721166848675  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:03 2016 UTC-Fri Oct 14 19:02:03 2016 UTC (0.001 )  Time stamp start 1476471723269967975 end 1476471723268967975  Run 310634, LB 67, lumi 12.72
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:06 2016 UTC-Fri Oct 14 19:02:06 2016 UTC (0.001 )  Time stamp start 1476471726298018385 end 1476471726297474110  Run 310634, LB 67, lumi 6.93
Event Veto ['NoiseBurst'], Fri Oct 14 19:02:07 2016 UTC-Fri Oct 14 19:02:07 2016 UTC (0.010 )  Time stamp start 1476471727803554145 end 1476471727793524930  Run 310634, LB 67, lumi 127.62
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:22 2016 UTC-Fri Oct 14 19:02:22 2016 UTC (0.001 )  Time stamp start 1476471742172588610 end 1476471742171588610  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:22 2016 UTC-Fri Oct 14 19:02:22 2016 UTC (0.001 )  Time stamp start 1476471742958718055 end 1476471742957718055  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:23 2016 UTC-Fri Oct 14 19:02:23 2016 UTC (0.001 )  Time stamp start 1476471743772330770 end 1476471743771330770  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:25 2016 UTC-Fri Oct 14 19:02:25 2016 UTC (0.001 )  Time stamp start 1476471745687925770 end 1476471745686925770  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:26 2016 UTC-Fri Oct 14 19:02:26 2016 UTC (0.001 )  Time stamp start 1476471746995136580 end 1476471746994136580  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:28 2016 UTC-Fri Oct 14 19:02:28 2016 UTC (0.001 )  Time stamp start 1476471748767753610 end 1476471748766753610  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:30 2016 UTC-Fri Oct 14 19:02:30 2016 UTC (0.001 )  Time stamp start 1476471750620506005 end 1476471750619506005  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:32 2016 UTC-Fri Oct 14 19:02:32 2016 UTC (0.001 )  Time stamp start 1476471752158633215 end 1476471752157633040  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:35 2016 UTC-Fri Oct 14 19:02:35 2016 UTC (0.001 )  Time stamp start 1476471755015718910 end 1476471755014718910  Run 310634, LB 68, lumi 12.68
Event Veto ['MiniNoiseBurst'], Fri Oct 14 19:02:36 2016 UTC-Fri Oct 14 19:02:36 2016 UTC (0.001 )  Time stamp start 1476471756256941970 end 1476471756255941845  Run 310634, LB 68, lumi 12.68
