Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 310468 to 310468
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 310468 to run 310468  lasting from Wed Oct 12 18:37:51 2016 UTC to Thu Oct 13 02:13:12 2016 UTC
Event Veto ['MiniNoiseBurst'], Wed Oct 12 19:00:42 2016 UTC-Wed Oct 12 19:00:42 2016 UTC (0.004 )  Time stamp start 1476298842249059425 end 1476298842244559425  Run 310468, LB 24, lumi 0.00
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:35 2016 UTC-Wed Oct 12 21:19:35 2016 UTC (0.020 )  Time stamp start 1476307175854605295 end 1476307175834614770  Run 310468, LB 167, lumi 211.23
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:36 2016 UTC-Wed Oct 12 21:19:36 2016 UTC (0.010 )  Time stamp start 1476307176605962950 end 1476307176595962950  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:37 2016 UTC-Wed Oct 12 21:19:37 2016 UTC (0.016 )  Time stamp start 1476307177487768190 end 1476307177472250785  Run 310468, LB 167, lumi 163.96
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:37 2016 UTC-Wed Oct 12 21:19:37 2016 UTC (0.004 )  Time stamp start 1476307177970122140 end 1476307177965622140  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:38 2016 UTC-Wed Oct 12 21:19:38 2016 UTC (0.004 )  Time stamp start 1476307178486509965 end 1476307178482009965  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:39 2016 UTC (0.004 )  Time stamp start 1476307179064925860 end 1476307179060425860  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:39 2016 UTC (0.004 )  Time stamp start 1476307179454395375 end 1476307179449895375  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:39 2016 UTC-Wed Oct 12 21:19:40 2016 UTC (0.010 )  Time stamp start 1476307180005184745 end 1476307179995184745  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:40 2016 UTC-Wed Oct 12 21:19:40 2016 UTC (0.004 )  Time stamp start 1476307180521045290 end 1476307180516545290  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:41 2016 UTC-Wed Oct 12 21:19:41 2016 UTC (0.010 )  Time stamp start 1476307181184879715 end 1476307181174879715  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:41 2016 UTC-Wed Oct 12 21:19:41 2016 UTC (0.013 )  Time stamp start 1476307181825880165 end 1476307181813352140  Run 310468, LB 167, lumi 132.38
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:42 2016 UTC-Wed Oct 12 21:19:42 2016 UTC (0.004 )  Time stamp start 1476307182259450075 end 1476307182254950075  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:42 2016 UTC-Wed Oct 12 21:19:42 2016 UTC (0.010 )  Time stamp start 1476307182570559540 end 1476307182560559540  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:43 2016 UTC-Wed Oct 12 21:19:43 2016 UTC (0.010 )  Time stamp start 1476307183165112175 end 1476307183155112175  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:43 2016 UTC-Wed Oct 12 21:19:43 2016 UTC (0.004 )  Time stamp start 1476307183444407380 end 1476307183439907380  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:43 2016 UTC-Wed Oct 12 21:19:43 2016 UTC (0.004 )  Time stamp start 1476307183659736890 end 1476307183655236890  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:44 2016 UTC-Wed Oct 12 21:19:44 2016 UTC (0.010 )  Time stamp start 1476307184505096235 end 1476307184495096235  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:44 2016 UTC-Wed Oct 12 21:19:44 2016 UTC (0.010 )  Time stamp start 1476307184876426000 end 1476307184866426000  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:45 2016 UTC-Wed Oct 12 21:19:45 2016 UTC (0.004 )  Time stamp start 1476307185786619545 end 1476307185782120745  Run 310468, LB 167, lumi 47.54
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:46 2016 UTC-Wed Oct 12 21:19:46 2016 UTC (0.010 )  Time stamp start 1476307186175827540 end 1476307186165827540  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.010 )  Time stamp start 1476307187185059425 end 1476307187175059425  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.004 )  Time stamp start 1476307187618438985 end 1476307187613938985  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:47 2016 UTC-Wed Oct 12 21:19:47 2016 UTC (0.004 )  Time stamp start 1476307187909461500 end 1476307187904961500  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:48 2016 UTC-Wed Oct 12 21:19:48 2016 UTC (0.010 )  Time stamp start 1476307188609792375 end 1476307188599792375  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:49 2016 UTC-Wed Oct 12 21:19:49 2016 UTC (0.010 )  Time stamp start 1476307189194508900 end 1476307189184508900  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:49 2016 UTC-Wed Oct 12 21:19:49 2016 UTC (0.010 )  Time stamp start 1476307189782683700 end 1476307189772683700  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:50 2016 UTC-Wed Oct 12 21:19:50 2016 UTC (0.005 )  Time stamp start 1476307190624274900 end 1476307190619774180  Run 310468, LB 167, lumi 47.56
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:50 2016 UTC-Wed Oct 12 21:19:50 2016 UTC (0.013 )  Time stamp start 1476307190850091160 end 1476307190836855175  Run 310468, LB 167, lumi 139.86
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:51 2016 UTC-Wed Oct 12 21:19:51 2016 UTC (0.010 )  Time stamp start 1476307191392972655 end 1476307191382972655  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:51 2016 UTC-Wed Oct 12 21:19:51 2016 UTC (0.004 )  Time stamp start 1476307191982330870 end 1476307191977830870  Run 310468, LB 167, lumi 47.55
Event Veto ['NoiseBurst'], Wed Oct 12 21:19:52 2016 UTC-Wed Oct 12 21:19:52 2016 UTC (0.000 )  Time stamp start 1476307192940628965 end 1476307192940611055  Run 310468, LB 167, lumi 0.19
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:53 2016 UTC-Wed Oct 12 21:19:53 2016 UTC (0.004 )  Time stamp start 1476307193427178680 end 1476307193422678680  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:53 2016 UTC-Wed Oct 12 21:19:53 2016 UTC (0.004 )  Time stamp start 1476307193896991325 end 1476307193892491325  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:54 2016 UTC-Wed Oct 12 21:19:54 2016 UTC (0.004 )  Time stamp start 1476307194174457730 end 1476307194169957730  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:54 2016 UTC-Wed Oct 12 21:19:54 2016 UTC (0.010 )  Time stamp start 1476307194531737840 end 1476307194521737840  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:55 2016 UTC-Wed Oct 12 21:19:55 2016 UTC (0.010 )  Time stamp start 1476307195879781815 end 1476307195869781815  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.004 )  Time stamp start 1476307196385681995 end 1476307196381181995  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.010 )  Time stamp start 1476307196642637450 end 1476307196632637450  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:56 2016 UTC-Wed Oct 12 21:19:56 2016 UTC (0.004 )  Time stamp start 1476307196925364405 end 1476307196920864405  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:57 2016 UTC-Wed Oct 12 21:19:57 2016 UTC (0.010 )  Time stamp start 1476307197231360390 end 1476307197221360390  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:57 2016 UTC-Wed Oct 12 21:19:57 2016 UTC (0.010 )  Time stamp start 1476307197877182255 end 1476307197867182255  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:58 2016 UTC-Wed Oct 12 21:19:58 2016 UTC (0.012 )  Time stamp start 1476307198556234365 end 1476307198544519025  Run 310468, LB 167, lumi 123.79
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:59 2016 UTC-Wed Oct 12 21:19:59 2016 UTC (0.012 )  Time stamp start 1476307199116792385 end 1476307199104972430  Run 310468, LB 167, lumi 124.89
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:19:59 2016 UTC-Wed Oct 12 21:19:59 2016 UTC (0.010 )  Time stamp start 1476307199825497375 end 1476307199815497375  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:00 2016 UTC-Wed Oct 12 21:20:00 2016 UTC (0.010 )  Time stamp start 1476307200621323415 end 1476307200611323415  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:01 2016 UTC-Wed Oct 12 21:20:01 2016 UTC (0.010 )  Time stamp start 1476307201138697670 end 1476307201128697670  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:01 2016 UTC-Wed Oct 12 21:20:01 2016 UTC (0.010 )  Time stamp start 1476307201876047180 end 1476307201866047180  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:02 2016 UTC-Wed Oct 12 21:20:02 2016 UTC (0.010 )  Time stamp start 1476307202623516515 end 1476307202613516515  Run 310468, LB 167, lumi 105.66
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:03 2016 UTC-Wed Oct 12 21:20:03 2016 UTC (0.004 )  Time stamp start 1476307203107533300 end 1476307203103033300  Run 310468, LB 167, lumi 47.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:05 2016 UTC-Wed Oct 12 21:20:05 2016 UTC (0.001 )  Time stamp start 1476307205300366315 end 1476307205299366315  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:08 2016 UTC-Wed Oct 12 21:20:08 2016 UTC (0.001 )  Time stamp start 1476307208490373060 end 1476307208489373060  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:15 2016 UTC-Wed Oct 12 21:20:15 2016 UTC (0.001 )  Time stamp start 1476307215468317555 end 1476307215467317555  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:17 2016 UTC-Wed Oct 12 21:20:17 2016 UTC (0.001 )  Time stamp start 1476307217607572360 end 1476307217606572360  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:20 2016 UTC-Wed Oct 12 21:20:20 2016 UTC (0.001 )  Time stamp start 1476307220847901425 end 1476307220846901425  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:24 2016 UTC-Wed Oct 12 21:20:24 2016 UTC (0.001 )  Time stamp start 1476307224157240275 end 1476307224156240275  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:28 2016 UTC-Wed Oct 12 21:20:28 2016 UTC (0.001 )  Time stamp start 1476307228286719830 end 1476307228285719830  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:35 2016 UTC-Wed Oct 12 21:20:35 2016 UTC (0.001 )  Time stamp start 1476307235647914335 end 1476307235646914335  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:36 2016 UTC-Wed Oct 12 21:20:36 2016 UTC (0.001 )  Time stamp start 1476307236097627275 end 1476307236096627275  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:51 2016 UTC-Wed Oct 12 21:20:51 2016 UTC (0.001 )  Time stamp start 1476307251161427115 end 1476307251160427115  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:54 2016 UTC-Wed Oct 12 21:20:54 2016 UTC (0.001 )  Time stamp start 1476307254001692475 end 1476307254000692475  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:58 2016 UTC-Wed Oct 12 21:20:58 2016 UTC (0.001 )  Time stamp start 1476307258380252750 end 1476307258379252575  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:20:59 2016 UTC-Wed Oct 12 21:20:59 2016 UTC (0.001 )  Time stamp start 1476307259954190695 end 1476307259953190545  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:01 2016 UTC-Wed Oct 12 21:21:01 2016 UTC (0.001 )  Time stamp start 1476307261414029860 end 1476307261413029735  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:02 2016 UTC-Wed Oct 12 21:21:02 2016 UTC (0.001 )  Time stamp start 1476307262813866230 end 1476307262812866230  Run 310468, LB 168, lumi 10.57
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:06 2016 UTC-Wed Oct 12 21:21:06 2016 UTC (0.001 )  Time stamp start 1476307266302862310 end 1476307266301862310  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:13 2016 UTC-Wed Oct 12 21:21:13 2016 UTC (0.001 )  Time stamp start 1476307273667988180 end 1476307273666988180  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:23 2016 UTC-Wed Oct 12 21:21:23 2016 UTC (0.001 )  Time stamp start 1476307283710509605 end 1476307283709509605  Run 310468, LB 169, lumi 10.55
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:25 2016 UTC-Wed Oct 12 21:21:25 2016 UTC (0.010 )  Time stamp start 1476307285727707890 end 1476307285717707890  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:26 2016 UTC-Wed Oct 12 21:21:26 2016 UTC (0.004 )  Time stamp start 1476307286243337830 end 1476307286238837830  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:26 2016 UTC-Wed Oct 12 21:21:26 2016 UTC (0.013 )  Time stamp start 1476307286637483060 end 1476307286624347975  Run 310468, LB 169, lumi 138.52
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:27 2016 UTC-Wed Oct 12 21:21:27 2016 UTC (0.010 )  Time stamp start 1476307287666417150 end 1476307287656417150  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:27 2016 UTC-Wed Oct 12 21:21:27 2016 UTC (0.022 )  Time stamp start 1476307287990954345 end 1476307287969208885  Run 310468, LB 169, lumi 229.32
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:28 2016 UTC-Wed Oct 12 21:21:28 2016 UTC (0.011 )  Time stamp start 1476307288650755810 end 1476307288639258190  Run 310468, LB 169, lumi 121.25
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:29 2016 UTC-Wed Oct 12 21:21:29 2016 UTC (0.010 )  Time stamp start 1476307289234986300 end 1476307289224986300  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:30 2016 UTC-Wed Oct 12 21:21:30 2016 UTC (0.010 )  Time stamp start 1476307290156528235 end 1476307290146528235  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:30 2016 UTC-Wed Oct 12 21:21:30 2016 UTC (0.010 )  Time stamp start 1476307290524901465 end 1476307290514901465  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.010 )  Time stamp start 1476307292019020495 end 1476307292009020495  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.010 )  Time stamp start 1476307292221646030 end 1476307292211646030  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:32 2016 UTC-Wed Oct 12 21:21:32 2016 UTC (0.014 )  Time stamp start 1476307292598315580 end 1476307292584034355  Run 310468, LB 169, lumi 150.61
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:33 2016 UTC-Wed Oct 12 21:21:33 2016 UTC (0.010 )  Time stamp start 1476307293285189690 end 1476307293275189690  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:34 2016 UTC-Wed Oct 12 21:21:34 2016 UTC (0.004 )  Time stamp start 1476307294012459730 end 1476307294007959730  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:34 2016 UTC-Wed Oct 12 21:21:34 2016 UTC (0.004 )  Time stamp start 1476307294477851530 end 1476307294473351530  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:34 2016 UTC-Wed Oct 12 21:21:34 2016 UTC (0.004 )  Time stamp start 1476307294723784445 end 1476307294719284445  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:35 2016 UTC-Wed Oct 12 21:21:35 2016 UTC (0.010 )  Time stamp start 1476307295086382800 end 1476307295076382800  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:35 2016 UTC-Wed Oct 12 21:21:35 2016 UTC (0.010 )  Time stamp start 1476307295581085015 end 1476307295571085015  Run 310468, LB 169, lumi 105.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:36 2016 UTC-Wed Oct 12 21:21:36 2016 UTC (0.013 )  Time stamp start 1476307296566190155 end 1476307296552875730  Run 310468, LB 169, lumi 140.41
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:36 2016 UTC-Wed Oct 12 21:21:36 2016 UTC (0.005 )  Time stamp start 1476307296971259780 end 1476307296966759035  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:37 2016 UTC-Wed Oct 12 21:21:37 2016 UTC (0.004 )  Time stamp start 1476307297844749515 end 1476307297840249515  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:38 2016 UTC-Wed Oct 12 21:21:38 2016 UTC (0.004 )  Time stamp start 1476307298149523205 end 1476307298145023205  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:39 2016 UTC-Wed Oct 12 21:21:39 2016 UTC (0.004 )  Time stamp start 1476307299487693510 end 1476307299483193510  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:40 2016 UTC-Wed Oct 12 21:21:40 2016 UTC (0.004 )  Time stamp start 1476307300544866945 end 1476307300540366945  Run 310468, LB 169, lumi 47.46
Event Veto ['MiniNoiseBurst'], Wed Oct 12 21:21:41 2016 UTC-Wed Oct 12 21:21:41 2016 UTC (0.010 )  Time stamp start 1476307301421008145 end 1476307301411008145  Run 310468, LB 169, lumi 105.46
