Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 311170 to 311170
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
[?1034hDumping EventVeto data from run 311170 to run 311170  lasting from Fri Oct 21 18:53:49 2016 UTC to Sat Oct 22 12:39:09 2016 UTC
Event Veto ['MiniNoiseBurst'], Fri Oct 21 20:24:03 2016 UTC-Fri Oct 21 20:24:03 2016 UTC (0.001 )  Time stamp start 1477081443124564085 end 1477081443123564085  Run 311170, LB 97, lumi 11.50
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:41:37 2016 UTC-Fri Oct 21 22:41:37 2016 UTC (0.001 )  Time stamp start 1477089697205925620 end 1477089697204925320  Run 311170, LB 241, lumi 7.99
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:41:44 2016 UTC-Fri Oct 21 22:41:44 2016 UTC (0.001 )  Time stamp start 1477089704443211130 end 1477089704442211130  Run 311170, LB 241, lumi 7.98
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:42:01 2016 UTC-Fri Oct 21 22:42:01 2016 UTC (0.001 )  Time stamp start 1477089721822986660 end 1477089721821986660  Run 311170, LB 241, lumi 7.98
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:42:13 2016 UTC-Fri Oct 21 22:42:13 2016 UTC (0.001 )  Time stamp start 1477089733891467170 end 1477089733890467170  Run 311170, LB 241, lumi 7.98
Event Veto ['NoiseBurst'], Fri Oct 21 22:42:52 2016 UTC-Fri Oct 21 22:42:52 2016 UTC (0.010 )  Time stamp start 1477089772809097620 end 1477089772799063240  Run 311170, LB 242, lumi 79.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:43:57 2016 UTC-Fri Oct 21 22:43:57 2016 UTC (0.001 )  Time stamp start 1477089837033268915 end 1477089837032268915  Run 311170, LB 243, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:44:15 2016 UTC-Fri Oct 21 22:44:15 2016 UTC (0.001 )  Time stamp start 1477089855632096250 end 1477089855631096250  Run 311170, LB 243, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:44:26 2016 UTC-Fri Oct 21 22:44:26 2016 UTC (0.001 )  Time stamp start 1477089866225332615 end 1477089866224332440  Run 311170, LB 243, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:44:35 2016 UTC-Fri Oct 21 22:44:35 2016 UTC (0.001 )  Time stamp start 1477089875104378655 end 1477089875103378655  Run 311170, LB 243, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:44:45 2016 UTC-Fri Oct 21 22:44:45 2016 UTC (0.001 )  Time stamp start 1477089885031486730 end 1477089885030486730  Run 311170, LB 244, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:45:07 2016 UTC-Fri Oct 21 22:45:07 2016 UTC (0.001 )  Time stamp start 1477089907326321540 end 1477089907325321540  Run 311170, LB 244, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:45:15 2016 UTC-Fri Oct 21 22:45:15 2016 UTC (0.001 )  Time stamp start 1477089915558543605 end 1477089915557543605  Run 311170, LB 244, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:45:31 2016 UTC-Fri Oct 21 22:45:31 2016 UTC (0.001 )  Time stamp start 1477089931529814570 end 1477089931528814420  Run 311170, LB 244, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:45:46 2016 UTC-Fri Oct 21 22:45:46 2016 UTC (0.001 )  Time stamp start 1477089946006460500 end 1477089946005460500  Run 311170, LB 245, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:46:01 2016 UTC-Fri Oct 21 22:46:01 2016 UTC (0.001 )  Time stamp start 1477089961803376620 end 1477089961802376320  Run 311170, LB 245, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:46:14 2016 UTC-Fri Oct 21 22:46:14 2016 UTC (0.001 )  Time stamp start 1477089974508330500 end 1477089974507330500  Run 311170, LB 245, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:46:30 2016 UTC-Fri Oct 21 22:46:30 2016 UTC (0.001 )  Time stamp start 1477089990605365295 end 1477089990604365295  Run 311170, LB 245, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:46:50 2016 UTC-Fri Oct 21 22:46:50 2016 UTC (0.001 )  Time stamp start 1477090010611588940 end 1477090010610588940  Run 311170, LB 246, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:47:00 2016 UTC-Fri Oct 21 22:47:00 2016 UTC (0.001 )  Time stamp start 1477090020114281760 end 1477090020113281760  Run 311170, LB 246, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:47:21 2016 UTC-Fri Oct 21 22:47:21 2016 UTC (0.001 )  Time stamp start 1477090041354774310 end 1477090041353774310  Run 311170, LB 246, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:48:09 2016 UTC-Fri Oct 21 22:48:09 2016 UTC (0.001 )  Time stamp start 1477090089814463640 end 1477090089813463640  Run 311170, LB 247, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:48:26 2016 UTC-Fri Oct 21 22:48:26 2016 UTC (0.001 )  Time stamp start 1477090106677463645 end 1477090106676463645  Run 311170, LB 247, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:48:41 2016 UTC-Fri Oct 21 22:48:41 2016 UTC (0.001 )  Time stamp start 1477090121438399650 end 1477090121437399650  Run 311170, LB 248, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:48:58 2016 UTC-Fri Oct 21 22:48:58 2016 UTC (0.001 )  Time stamp start 1477090138460621980 end 1477090138459621980  Run 311170, LB 248, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:49:07 2016 UTC-Fri Oct 21 22:49:07 2016 UTC (0.001 )  Time stamp start 1477090147205723565 end 1477090147204723565  Run 311170, LB 248, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:50:02 2016 UTC-Fri Oct 21 22:50:02 2016 UTC (0.001 )  Time stamp start 1477090202164278630 end 1477090202163278630  Run 311170, LB 249, lumi 7.89
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:50:29 2016 UTC-Fri Oct 21 22:50:29 2016 UTC (0.001 )  Time stamp start 1477090229827487455 end 1477090229826487455  Run 311170, LB 249, lumi 7.89
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:50:44 2016 UTC-Fri Oct 21 22:50:44 2016 UTC (0.001 )  Time stamp start 1477090244662945785 end 1477090244661945635  Run 311170, LB 250, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:50:57 2016 UTC-Fri Oct 21 22:50:57 2016 UTC (0.001 )  Time stamp start 1477090257956794810 end 1477090257955794510  Run 311170, LB 250, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:51:09 2016 UTC-Fri Oct 21 22:51:09 2016 UTC (0.001 )  Time stamp start 1477090269487432595 end 1477090269486432595  Run 311170, LB 250, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:51:20 2016 UTC-Fri Oct 21 22:51:20 2016 UTC (0.001 )  Time stamp start 1477090280809792625 end 1477090280808792625  Run 311170, LB 250, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:53:31 2016 UTC-Fri Oct 21 22:53:31 2016 UTC (0.001 )  Time stamp start 1477090411078526190 end 1477090411077526190  Run 311170, LB 252, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:53:40 2016 UTC-Fri Oct 21 22:53:40 2016 UTC (0.001 )  Time stamp start 1477090420997692845 end 1477090420996692845  Run 311170, LB 253, lumi 7.90
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:53:56 2016 UTC-Fri Oct 21 22:53:56 2016 UTC (0.001 )  Time stamp start 1477090436397681725 end 1477090436396681425  Run 311170, LB 253, lumi 7.90
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:54:16 2016 UTC-Fri Oct 21 22:54:16 2016 UTC (0.001 )  Time stamp start 1477090456419016815 end 1477090456418016815  Run 311170, LB 253, lumi 7.90
Event Veto ['NoiseBurst'], Fri Oct 21 22:54:24 2016 UTC-Fri Oct 21 22:54:24 2016 UTC (0.000 )  Time stamp start 1477090464667293945 end 1477090464667293820  Run 311170, LB 253, lumi 0.00
Event Veto ['NoiseBurst'], Fri Oct 21 22:54:35 2016 UTC-Fri Oct 21 22:54:35 2016 UTC (0.010 )  Time stamp start 1477090475356739360 end 1477090475346516000  Run 311170, LB 253, lumi 80.74
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:54:47 2016 UTC-Fri Oct 21 22:54:47 2016 UTC (0.001 )  Time stamp start 1477090487396940730 end 1477090487395940730  Run 311170, LB 254, lumi 7.88
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:55:06 2016 UTC-Fri Oct 21 22:55:06 2016 UTC (0.001 )  Time stamp start 1477090506982155875 end 1477090506981155875  Run 311170, LB 254, lumi 7.88
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:55:18 2016 UTC-Fri Oct 21 22:55:18 2016 UTC (0.001 )  Time stamp start 1477090518873335140 end 1477090518872335140  Run 311170, LB 254, lumi 7.88
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:55:41 2016 UTC-Fri Oct 21 22:55:41 2016 UTC (0.001 )  Time stamp start 1477090541939918580 end 1477090541938918580  Run 311170, LB 255, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:57:13 2016 UTC-Fri Oct 21 22:57:13 2016 UTC (0.001 )  Time stamp start 1477090633208810465 end 1477090633207810465  Run 311170, LB 256, lumi 7.89
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:57:27 2016 UTC-Fri Oct 21 22:57:27 2016 UTC (0.001 )  Time stamp start 1477090647195348645 end 1477090647194348645  Run 311170, LB 256, lumi 7.89
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:57:32 2016 UTC-Fri Oct 21 22:57:32 2016 UTC (0.001 )  Time stamp start 1477090652102083840 end 1477090652101083665  Run 311170, LB 256, lumi 7.89
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:58:34 2016 UTC-Fri Oct 21 22:58:34 2016 UTC (0.001 )  Time stamp start 1477090714786574825 end 1477090714785574825  Run 311170, LB 257, lumi 7.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:58:47 2016 UTC-Fri Oct 21 22:58:47 2016 UTC (0.001 )  Time stamp start 1477090727557556850 end 1477090727556556850  Run 311170, LB 258, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:59:02 2016 UTC-Fri Oct 21 22:59:02 2016 UTC (0.001 )  Time stamp start 1477090742537174895 end 1477090742536174895  Run 311170, LB 258, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:59:26 2016 UTC-Fri Oct 21 22:59:26 2016 UTC (0.001 )  Time stamp start 1477090766550700095 end 1477090766549700095  Run 311170, LB 258, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 22:59:39 2016 UTC-Fri Oct 21 22:59:39 2016 UTC (0.001 )  Time stamp start 1477090779064189965 end 1477090779063189965  Run 311170, LB 258, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:00:47 2016 UTC-Fri Oct 21 23:00:47 2016 UTC (0.001 )  Time stamp start 1477090847455813265 end 1477090847454813265  Run 311170, LB 260, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:01:24 2016 UTC-Fri Oct 21 23:01:24 2016 UTC (0.001 )  Time stamp start 1477090884336546270 end 1477090884335545845  Run 311170, LB 260, lumi 7.95
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:01:46 2016 UTC-Fri Oct 21 23:01:46 2016 UTC (0.001 )  Time stamp start 1477090906848751350 end 1477090906847751350  Run 311170, LB 261, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:02:02 2016 UTC-Fri Oct 21 23:02:02 2016 UTC (0.001 )  Time stamp start 1477090922681836075 end 1477090922680836075  Run 311170, LB 261, lumi 7.93
Event Veto ['NoiseBurst'], Fri Oct 21 23:03:09 2016 UTC-Fri Oct 21 23:03:09 2016 UTC (0.010 )  Time stamp start 1477090989935740155 end 1477090989925695470  Run 311170, LB 262, lumi 79.61
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:05:57 2016 UTC-Fri Oct 21 23:05:57 2016 UTC (0.001 )  Time stamp start 1477091157161910680 end 1477091157160910680  Run 311170, LB 265, lumi 7.99
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:06:11 2016 UTC-Fri Oct 21 23:06:11 2016 UTC (0.001 )  Time stamp start 1477091171169091440 end 1477091171168091440  Run 311170, LB 265, lumi 7.99
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:08:01 2016 UTC-Fri Oct 21 23:08:01 2016 UTC (0.001 )  Time stamp start 1477091281509393890 end 1477091281508393890  Run 311170, LB 267, lumi 8.00
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:08:19 2016 UTC-Fri Oct 21 23:08:19 2016 UTC (0.001 )  Time stamp start 1477091299579500780 end 1477091299578500530  Run 311170, LB 267, lumi 8.01
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:08:45 2016 UTC-Fri Oct 21 23:08:45 2016 UTC (0.001 )  Time stamp start 1477091325568497840 end 1477091325567497840  Run 311170, LB 268, lumi 7.99
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:09:15 2016 UTC-Fri Oct 21 23:09:15 2016 UTC (0.001 )  Time stamp start 1477091355611568185 end 1477091355610568185  Run 311170, LB 268, lumi 7.99
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:09:43 2016 UTC-Fri Oct 21 23:09:43 2016 UTC (0.001 )  Time stamp start 1477091383751323065 end 1477091383750322890  Run 311170, LB 269, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:10:03 2016 UTC-Fri Oct 21 23:10:03 2016 UTC (0.001 )  Time stamp start 1477091403804394315 end 1477091403803394315  Run 311170, LB 269, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:10:22 2016 UTC-Fri Oct 21 23:10:22 2016 UTC (0.001 )  Time stamp start 1477091422494640185 end 1477091422493639735  Run 311170, LB 269, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:10:44 2016 UTC-Fri Oct 21 23:10:44 2016 UTC (0.001 )  Time stamp start 1477091444421929845 end 1477091444420929845  Run 311170, LB 270, lumi 7.98
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:11:07 2016 UTC-Fri Oct 21 23:11:07 2016 UTC (0.001 )  Time stamp start 1477091467148383545 end 1477091467147383545  Run 311170, LB 270, lumi 7.98
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:11:26 2016 UTC-Fri Oct 21 23:11:26 2016 UTC (0.001 )  Time stamp start 1477091486926819635 end 1477091486925819335  Run 311170, LB 270, lumi 7.98
Event Veto ['NoiseBurst'], Fri Oct 21 23:11:45 2016 UTC-Fri Oct 21 23:11:45 2016 UTC (0.010 )  Time stamp start 1477091505103709565 end 1477091505093521635  Run 311170, LB 271, lumi 80.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:12:09 2016 UTC-Fri Oct 21 23:12:09 2016 UTC (0.001 )  Time stamp start 1477091529134213500 end 1477091529133213500  Run 311170, LB 271, lumi 7.94
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:12:50 2016 UTC-Fri Oct 21 23:12:50 2016 UTC (0.001 )  Time stamp start 1477091570366725145 end 1477091570365725145  Run 311170, LB 272, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:13:47 2016 UTC-Fri Oct 21 23:13:47 2016 UTC (0.001 )  Time stamp start 1477091627515757055 end 1477091627514756880  Run 311170, LB 273, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:14:01 2016 UTC-Fri Oct 21 23:14:01 2016 UTC (0.001 )  Time stamp start 1477091641092207385 end 1477091641091207385  Run 311170, LB 273, lumi 7.93
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:15:40 2016 UTC-Fri Oct 21 23:15:40 2016 UTC (0.000 )  Time stamp start 1477091740050598855 end 1477091740050597655  Run 311170, LB 275, lumi 0.01
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:16:12 2016 UTC-Fri Oct 21 23:16:12 2016 UTC (0.001 )  Time stamp start 1477091772774311205 end 1477091772773311205  Run 311170, LB 275, lumi 7.91
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:16:25 2016 UTC-Fri Oct 21 23:16:25 2016 UTC (0.001 )  Time stamp start 1477091785568770040 end 1477091785567770040  Run 311170, LB 275, lumi 7.91
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:16:58 2016 UTC-Fri Oct 21 23:16:58 2016 UTC (0.001 )  Time stamp start 1477091818723087105 end 1477091818722087105  Run 311170, LB 277, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:17:08 2016 UTC-Fri Oct 21 23:17:08 2016 UTC (0.001 )  Time stamp start 1477091828864603665 end 1477091828863603665  Run 311170, LB 277, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:17:31 2016 UTC-Fri Oct 21 23:17:31 2016 UTC (0.001 )  Time stamp start 1477091851732803525 end 1477091851731803350  Run 311170, LB 277, lumi 7.92
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:18:18 2016 UTC-Fri Oct 21 23:18:18 2016 UTC (0.000 )  Time stamp start 1477091898977881995 end 1477091898977881545  Run 311170, LB 278, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:20:28 2016 UTC-Fri Oct 21 23:20:28 2016 UTC (0.001 )  Time stamp start 1477092028161212140 end 1477092028160212140  Run 311170, LB 280, lumi 7.91
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:24:17 2016 UTC-Fri Oct 21 23:24:17 2016 UTC (0.001 )  Time stamp start 1477092257173930570 end 1477092257172930570  Run 311170, LB 284, lumi 8.06
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:24:33 2016 UTC-Fri Oct 21 23:24:33 2016 UTC (0.001 )  Time stamp start 1477092273910350640 end 1477092273909350640  Run 311170, LB 284, lumi 8.06
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:25:09 2016 UTC-Fri Oct 21 23:25:09 2016 UTC (0.001 )  Time stamp start 1477092309791069590 end 1477092309790069590  Run 311170, LB 285, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:25:21 2016 UTC-Fri Oct 21 23:25:21 2016 UTC (0.001 )  Time stamp start 1477092321997880755 end 1477092321996880755  Run 311170, LB 285, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:25:37 2016 UTC-Fri Oct 21 23:25:37 2016 UTC (0.001 )  Time stamp start 1477092337006032340 end 1477092337005032340  Run 311170, LB 285, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:25:51 2016 UTC-Fri Oct 21 23:25:51 2016 UTC (0.001 )  Time stamp start 1477092351767524080 end 1477092351766524080  Run 311170, LB 286, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:26:07 2016 UTC-Fri Oct 21 23:26:07 2016 UTC (0.001 )  Time stamp start 1477092367867329615 end 1477092367866329615  Run 311170, LB 286, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:26:38 2016 UTC-Fri Oct 21 23:26:38 2016 UTC (0.001 )  Time stamp start 1477092398721857205 end 1477092398720857205  Run 311170, LB 286, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:26:49 2016 UTC-Fri Oct 21 23:26:49 2016 UTC (0.001 )  Time stamp start 1477092409117333055 end 1477092409116333055  Run 311170, LB 286, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:29:27 2016 UTC-Fri Oct 21 23:29:27 2016 UTC (0.001 )  Time stamp start 1477092567462214180 end 1477092567461214180  Run 311170, LB 289, lumi 8.06
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:29:41 2016 UTC-Fri Oct 21 23:29:41 2016 UTC (0.001 )  Time stamp start 1477092581620443095 end 1477092581619443095  Run 311170, LB 289, lumi 8.06
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:29:53 2016 UTC-Fri Oct 21 23:29:53 2016 UTC (0.001 )  Time stamp start 1477092593104639365 end 1477092593103639365  Run 311170, LB 290, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:29:59 2016 UTC-Fri Oct 21 23:29:59 2016 UTC (0.001 )  Time stamp start 1477092599584166015 end 1477092599583166015  Run 311170, LB 290, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:30:32 2016 UTC-Fri Oct 21 23:30:32 2016 UTC (0.001 )  Time stamp start 1477092632187119280 end 1477092632186119280  Run 311170, LB 290, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:30:41 2016 UTC-Fri Oct 21 23:30:41 2016 UTC (0.001 )  Time stamp start 1477092641414716700 end 1477092641413716700  Run 311170, LB 290, lumi 8.04
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:30:54 2016 UTC-Fri Oct 21 23:30:54 2016 UTC (0.001 )  Time stamp start 1477092654667597065 end 1477092654666597065  Run 311170, LB 291, lumi 7.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:31:01 2016 UTC-Fri Oct 21 23:31:01 2016 UTC (0.001 )  Time stamp start 1477092661735338075 end 1477092661734338075  Run 311170, LB 291, lumi 7.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:31:21 2016 UTC-Fri Oct 21 23:31:21 2016 UTC (0.001 )  Time stamp start 1477092681114267060 end 1477092681113266760  Run 311170, LB 291, lumi 7.86
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:31:34 2016 UTC-Fri Oct 21 23:31:34 2016 UTC (0.001 )  Time stamp start 1477092694291355860 end 1477092694290355860  Run 311170, LB 291, lumi 7.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:31:47 2016 UTC-Fri Oct 21 23:31:47 2016 UTC (0.001 )  Time stamp start 1477092707227774140 end 1477092707226774140  Run 311170, LB 291, lumi 7.85
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:33:00 2016 UTC-Fri Oct 21 23:33:00 2016 UTC (0.001 )  Time stamp start 1477092780053825685 end 1477092780052825685  Run 311170, LB 293, lumi 8.20
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:36:53 2016 UTC-Fri Oct 21 23:36:53 2016 UTC (0.001 )  Time stamp start 1477093013033233600 end 1477093013032233600  Run 311170, LB 297, lumi 8.15
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:37:07 2016 UTC-Fri Oct 21 23:37:07 2016 UTC (0.001 )  Time stamp start 1477093027230875285 end 1477093027229875285  Run 311170, LB 297, lumi 8.15
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:40:15 2016 UTC-Fri Oct 21 23:40:15 2016 UTC (0.001 )  Time stamp start 1477093215765877025 end 1477093215764876850  Run 311170, LB 300, lumi 8.17
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:40:45 2016 UTC-Fri Oct 21 23:40:45 2016 UTC (0.001 )  Time stamp start 1477093245488131205 end 1477093245487131205  Run 311170, LB 300, lumi 8.17
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:42:14 2016 UTC-Fri Oct 21 23:42:14 2016 UTC (0.001 )  Time stamp start 1477093334530057855 end 1477093334529057705  Run 311170, LB 302, lumi 8.13
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:42:43 2016 UTC-Fri Oct 21 23:42:43 2016 UTC (0.001 )  Time stamp start 1477093363542639400 end 1477093363541639400  Run 311170, LB 302, lumi 8.13
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:43:26 2016 UTC-Fri Oct 21 23:43:26 2016 UTC (0.001 )  Time stamp start 1477093406656725030 end 1477093406655725030  Run 311170, LB 303, lumi 8.15
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:43:53 2016 UTC-Fri Oct 21 23:43:53 2016 UTC (0.001 )  Time stamp start 1477093433785881860 end 1477093433784881860  Run 311170, LB 304, lumi 8.10
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:44:34 2016 UTC-Fri Oct 21 23:44:34 2016 UTC (0.001 )  Time stamp start 1477093474448824850 end 1477093474447824850  Run 311170, LB 304, lumi 8.10
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:45:08 2016 UTC-Fri Oct 21 23:45:08 2016 UTC (0.001 )  Time stamp start 1477093508733159970 end 1477093508732159970  Run 311170, LB 305, lumi 8.09
Event Veto ['NoiseBurst'], Fri Oct 21 23:47:37 2016 UTC-Fri Oct 21 23:47:37 2016 UTC (0.000 )  Time stamp start 1477093657354203910 end 1477093657354109020  Run 311170, LB 307, lumi 0.77
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:47:54 2016 UTC-Fri Oct 21 23:47:54 2016 UTC (0.001 )  Time stamp start 1477093674425163205 end 1477093674424162780  Run 311170, LB 308, lumi 8.10
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:48:22 2016 UTC-Fri Oct 21 23:48:22 2016 UTC (0.001 )  Time stamp start 1477093702671933695 end 1477093702670933695  Run 311170, LB 308, lumi 8.10
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:48:41 2016 UTC-Fri Oct 21 23:48:41 2016 UTC (0.001 )  Time stamp start 1477093721689220735 end 1477093721688220735  Run 311170, LB 308, lumi 8.10
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:50:22 2016 UTC-Fri Oct 21 23:50:22 2016 UTC (0.001 )  Time stamp start 1477093822745972905 end 1477093822744972905  Run 311170, LB 310, lumi 8.11
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:51:43 2016 UTC-Fri Oct 21 23:51:43 2016 UTC (0.001 )  Time stamp start 1477093903505910460 end 1477093903504910460  Run 311170, LB 311, lumi 8.07
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:56:05 2016 UTC-Fri Oct 21 23:56:05 2016 UTC (0.000 )  Time stamp start 1477094165153137995 end 1477094165153137695  Run 311170, LB 316, lumi 0.00
Event Veto ['MiniNoiseBurst'], Fri Oct 21 23:57:22 2016 UTC-Fri Oct 21 23:57:22 2016 UTC (0.001 )  Time stamp start 1477094242240133225 end 1477094242239133225  Run 311170, LB 317, lumi 8.08
