Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 334588 to 334588
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 334588 to run 334588  lasting from Fri Sep  1 02:24:27 2017 UTC to Fri Sep  1 12:12:50 2017 UTC
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:44:19 2017 UTC-Fri Sep  1 03:44:19 2017 UTC (0.001 )  Time stamp start 1504237459785958885 end 1504237459784958885  Run 334588, LB 91, lumi 7.06
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:46:49 2017 UTC-Fri Sep  1 03:46:49 2017 UTC (0.001 )  Time stamp start 1504237609772871255 end 1504237609771871255  Run 334588, LB 94, lumi 7.02
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:47:08 2017 UTC-Fri Sep  1 03:47:08 2017 UTC (0.001 )  Time stamp start 1504237628530405615 end 1504237628529405615  Run 334588, LB 94, lumi 7.02
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:47:51 2017 UTC-Fri Sep  1 03:47:51 2017 UTC (0.000 )  Time stamp start 1504237671272561685 end 1504237671272384585  Run 334588, LB 95, lumi 1.24
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:47:51 2017 UTC-Fri Sep  1 03:47:51 2017 UTC (0.001 )  Time stamp start 1504237671273561685 end 1504237671272561685  Run 334588, LB 95, lumi 7.01
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:50:00 2017 UTC-Fri Sep  1 03:50:00 2017 UTC (0.001 )  Time stamp start 1504237800776061880 end 1504237800775061880  Run 334588, LB 97, lumi 6.99
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:50:47 2017 UTC-Fri Sep  1 03:50:47 2017 UTC (0.001 )  Time stamp start 1504237847113656820 end 1504237847112656820  Run 334588, LB 98, lumi 6.98
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:51:36 2017 UTC-Fri Sep  1 03:51:36 2017 UTC (0.001 )  Time stamp start 1504237896892705560 end 1504237896891705560  Run 334588, LB 99, lumi 6.97
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:51:45 2017 UTC-Fri Sep  1 03:51:45 2017 UTC (0.001 )  Time stamp start 1504237905113795260 end 1504237905112795260  Run 334588, LB 99, lumi 6.97
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:52:01 2017 UTC-Fri Sep  1 03:52:01 2017 UTC (0.001 )  Time stamp start 1504237921016885690 end 1504237921015885690  Run 334588, LB 99, lumi 6.97
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:53:19 2017 UTC-Fri Sep  1 03:53:19 2017 UTC (0.001 )  Time stamp start 1504237999518332670 end 1504237999517332670  Run 334588, LB 101, lumi 6.94
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:53:47 2017 UTC-Fri Sep  1 03:53:47 2017 UTC (0.001 )  Time stamp start 1504238027537374970 end 1504238027536374970  Run 334588, LB 101, lumi 6.94
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:55:14 2017 UTC-Fri Sep  1 03:55:14 2017 UTC (0.001 )  Time stamp start 1504238114840010145 end 1504238114839010145  Run 334588, LB 103, lumi 6.92
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:56:26 2017 UTC-Fri Sep  1 03:56:26 2017 UTC (0.001 )  Time stamp start 1504238186853512435 end 1504238186852512435  Run 334588, LB 104, lumi 6.91
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:56:53 2017 UTC-Fri Sep  1 03:56:53 2017 UTC (0.001 )  Time stamp start 1504238213947117835 end 1504238213946117835  Run 334588, LB 104, lumi 6.91
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:58:47 2017 UTC-Fri Sep  1 03:58:47 2017 UTC (0.001 )  Time stamp start 1504238327279910465 end 1504238327278910465  Run 334588, LB 106, lumi 6.89
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:59:32 2017 UTC-Fri Sep  1 03:59:32 2017 UTC (0.001 )  Time stamp start 1504238372799177830 end 1504238372798177830  Run 334588, LB 107, lumi 6.88
Event Veto ['MiniNoiseBurst'], Fri Sep  1 03:59:52 2017 UTC-Fri Sep  1 03:59:52 2017 UTC (0.001 )  Time stamp start 1504238392327753810 end 1504238392326753810  Run 334588, LB 107, lumi 6.88
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:02:02 2017 UTC-Fri Sep  1 04:02:02 2017 UTC (0.001 )  Time stamp start 1504238522280658650 end 1504238522279658650  Run 334588, LB 109, lumi 6.86
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:02:38 2017 UTC-Fri Sep  1 04:02:38 2017 UTC (0.001 )  Time stamp start 1504238558072147755 end 1504238558071147755  Run 334588, LB 110, lumi 6.84
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:03:09 2017 UTC-Fri Sep  1 04:03:09 2017 UTC (0.001 )  Time stamp start 1504238589965005105 end 1504238589964005105  Run 334588, LB 111, lumi 6.83
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:03:34 2017 UTC-Fri Sep  1 04:03:34 2017 UTC (0.001 )  Time stamp start 1504238614282887480 end 1504238614281887480  Run 334588, LB 111, lumi 6.83
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:04:09 2017 UTC-Fri Sep  1 04:04:09 2017 UTC (0.001 )  Time stamp start 1504238649036107165 end 1504238649035107165  Run 334588, LB 112, lumi 6.81
Event Veto ['NoiseBurst'], Fri Sep  1 04:05:34 2017 UTC-Fri Sep  1 04:05:34 2017 UTC (0.001 )  Time stamp start 1504238734206648465 end 1504238734205647715  Run 334588, LB 113, lumi 6.81
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:07:08 2017 UTC-Fri Sep  1 04:07:08 2017 UTC (0.001 )  Time stamp start 1504238828301640650 end 1504238828300640650  Run 334588, LB 115, lumi 6.78
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:07:15 2017 UTC-Fri Sep  1 04:07:15 2017 UTC (0.001 )  Time stamp start 1504238835464149695 end 1504238835463149695  Run 334588, LB 115, lumi 6.78
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:08:35 2017 UTC-Fri Sep  1 04:08:35 2017 UTC (0.001 )  Time stamp start 1504238915453434510 end 1504238915452434510  Run 334588, LB 116, lumi 6.76
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:08:57 2017 UTC-Fri Sep  1 04:08:57 2017 UTC (0.001 )  Time stamp start 1504238937056915305 end 1504238937055915305  Run 334588, LB 116, lumi 6.76
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:08:57 2017 UTC-Fri Sep  1 04:08:57 2017 UTC (0.001 )  Time stamp start 1504238937869462895 end 1504238937868462895  Run 334588, LB 116, lumi 6.76
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:10:48 2017 UTC-Fri Sep  1 04:10:48 2017 UTC (0.001 )  Time stamp start 1504239048454513000 end 1504239048453513000  Run 334588, LB 118, lumi 6.74
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:12:15 2017 UTC-Fri Sep  1 04:12:15 2017 UTC (0.001 )  Time stamp start 1504239135962731845 end 1504239135961731845  Run 334588, LB 120, lumi 6.72
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:13:19 2017 UTC-Fri Sep  1 04:13:19 2017 UTC (0.001 )  Time stamp start 1504239199437617710 end 1504239199436617710  Run 334588, LB 121, lumi 6.70
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:13:35 2017 UTC-Fri Sep  1 04:13:35 2017 UTC (0.001 )  Time stamp start 1504239215350586030 end 1504239215349586030  Run 334588, LB 121, lumi 6.70
Event Veto ['NoiseBurst'], Fri Sep  1 04:14:43 2017 UTC-Fri Sep  1 04:14:43 2017 UTC (0.001 )  Time stamp start 1504239283110260285 end 1504239283109142120  Run 334588, LB 122, lumi 7.48
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:18:21 2017 UTC-Fri Sep  1 04:18:21 2017 UTC (0.001 )  Time stamp start 1504239501676747670 end 1504239501675747670  Run 334588, LB 126, lumi 6.65
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:18:59 2017 UTC-Fri Sep  1 04:18:59 2017 UTC (0.001 )  Time stamp start 1504239539908810475 end 1504239539907810475  Run 334588, LB 126, lumi 6.65
Event Veto ['NoiseBurst'], Fri Sep  1 04:19:26 2017 UTC-Fri Sep  1 04:19:26 2017 UTC (0.001 )  Time stamp start 1504239566292077625 end 1504239566291076880  Run 334588, LB 127, lumi 6.63
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:20:02 2017 UTC-Fri Sep  1 04:20:02 2017 UTC (0.001 )  Time stamp start 1504239602038739165 end 1504239602037739165  Run 334588, LB 127, lumi 6.63
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:20:48 2017 UTC-Fri Sep  1 04:20:48 2017 UTC (0.001 )  Time stamp start 1504239648797966180 end 1504239648796966180  Run 334588, LB 128, lumi 6.62
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:22:10 2017 UTC-Fri Sep  1 04:22:10 2017 UTC (0.001 )  Time stamp start 1504239730447089820 end 1504239730446089820  Run 334588, LB 130, lumi 6.59
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:25:09 2017 UTC-Fri Sep  1 04:25:09 2017 UTC (0.001 )  Time stamp start 1504239909704282820 end 1504239909703282820  Run 334588, LB 133, lumi 6.57
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:25:46 2017 UTC-Fri Sep  1 04:25:46 2017 UTC (0.001 )  Time stamp start 1504239946807711205 end 1504239946806711205  Run 334588, LB 133, lumi 6.57
Event Veto ['NoiseBurst'], Fri Sep  1 04:29:57 2017 UTC-Fri Sep  1 04:29:57 2017 UTC (0.006 )  Time stamp start 1504240197297586270 end 1504240197291818235  Run 334588, LB 137, lumi 37.61
Event Veto ['NoiseBurst'], Fri Sep  1 04:30:10 2017 UTC-Fri Sep  1 04:30:10 2017 UTC (0.001 )  Time stamp start 1504240210082652775 end 1504240210081651780  Run 334588, LB 138, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:30:50 2017 UTC-Fri Sep  1 04:30:50 2017 UTC (0.001 )  Time stamp start 1504240250111628060 end 1504240250110628060  Run 334588, LB 138, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:31:38 2017 UTC-Fri Sep  1 04:31:38 2017 UTC (0.001 )  Time stamp start 1504240298809027695 end 1504240298808027695  Run 334588, LB 139, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:35:12 2017 UTC-Fri Sep  1 04:35:12 2017 UTC (0.001 )  Time stamp start 1504240512599776470 end 1504240512598776470  Run 334588, LB 143, lumi 6.46
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:35:42 2017 UTC-Fri Sep  1 04:35:42 2017 UTC (0.001 )  Time stamp start 1504240542267170045 end 1504240542266170045  Run 334588, LB 144, lumi 6.45
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:35:48 2017 UTC-Fri Sep  1 04:35:48 2017 UTC (0.001 )  Time stamp start 1504240548575052965 end 1504240548574052965  Run 334588, LB 144, lumi 6.45
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:36:14 2017 UTC-Fri Sep  1 04:36:14 2017 UTC (0.001 )  Time stamp start 1504240574246221185 end 1504240574245221185  Run 334588, LB 144, lumi 6.45
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:38:11 2017 UTC-Fri Sep  1 04:38:11 2017 UTC (0.001 )  Time stamp start 1504240691215577480 end 1504240691214577480  Run 334588, LB 146, lumi 6.09
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:38:53 2017 UTC-Fri Sep  1 04:38:53 2017 UTC (0.001 )  Time stamp start 1504240733600432350 end 1504240733599432350  Run 334588, LB 147, lumi 6.45
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:39:43 2017 UTC-Fri Sep  1 04:39:43 2017 UTC (0.001 )  Time stamp start 1504240783860775890 end 1504240783859775890  Run 334588, LB 148, lumi 6.53
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:40:35 2017 UTC-Fri Sep  1 04:40:35 2017 UTC (0.001 )  Time stamp start 1504240835064720005 end 1504240835063719005  Run 334588, LB 149, lumi 6.53
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:40:35 2017 UTC-Fri Sep  1 04:40:35 2017 UTC (0.001 )  Time stamp start 1504240835148782665 end 1504240835147782665  Run 334588, LB 149, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:40:40 2017 UTC-Fri Sep  1 04:40:40 2017 UTC (0.001 )  Time stamp start 1504240840521652205 end 1504240840520651285  Run 334588, LB 149, lumi 6.53
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:40:44 2017 UTC-Fri Sep  1 04:40:44 2017 UTC (0.001 )  Time stamp start 1504240844794928305 end 1504240844793928305  Run 334588, LB 149, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:40:49 2017 UTC-Fri Sep  1 04:40:49 2017 UTC (0.001 )  Time stamp start 1504240849370516220 end 1504240849369515845  Run 334588, LB 149, lumi 6.52
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:40:54 2017 UTC-Fri Sep  1 04:40:54 2017 UTC (0.001 )  Time stamp start 1504240854539732910 end 1504240854538732785  Run 334588, LB 149, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:40:58 2017 UTC-Fri Sep  1 04:40:58 2017 UTC (0.001 )  Time stamp start 1504240858353405675 end 1504240858352404605  Run 334588, LB 149, lumi 6.53
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:03 2017 UTC-Fri Sep  1 04:41:03 2017 UTC (0.001 )  Time stamp start 1504240863216258195 end 1504240863215257150  Run 334588, LB 149, lumi 6.53
Event Veto ['NoiseBurst'], Fri Sep  1 04:41:11 2017 UTC-Fri Sep  1 04:41:11 2017 UTC (0.001 )  Time stamp start 1504240871887469250 end 1504240871886469125  Run 334588, LB 149, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:13 2017 UTC-Fri Sep  1 04:41:13 2017 UTC (0.001 )  Time stamp start 1504240873237950395 end 1504240873236949695  Run 334588, LB 149, lumi 6.53
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:19 2017 UTC-Fri Sep  1 04:41:19 2017 UTC (0.001 )  Time stamp start 1504240879038060110 end 1504240879037060110  Run 334588, LB 149, lumi 6.52
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:41:24 2017 UTC-Fri Sep  1 04:41:24 2017 UTC (0.001 )  Time stamp start 1504240884838336375 end 1504240884837336375  Run 334588, LB 150, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:28 2017 UTC-Fri Sep  1 04:41:28 2017 UTC (0.001 )  Time stamp start 1504240888742410615 end 1504240888741409565  Run 334588, LB 150, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:32 2017 UTC-Fri Sep  1 04:41:32 2017 UTC (0.001 )  Time stamp start 1504240892130844655 end 1504240892129843730  Run 334588, LB 150, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:35 2017 UTC-Fri Sep  1 04:41:35 2017 UTC (0.001 )  Time stamp start 1504240895767386030 end 1504240895766385080  Run 334588, LB 150, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:40 2017 UTC-Fri Sep  1 04:41:40 2017 UTC (0.001 )  Time stamp start 1504240900372815505 end 1504240900371814430  Run 334588, LB 150, lumi 6.52
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:41:44 2017 UTC-Fri Sep  1 04:41:44 2017 UTC (0.001 )  Time stamp start 1504240904931394450 end 1504240904930394325  Run 334588, LB 150, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:41:49 2017 UTC-Fri Sep  1 04:41:49 2017 UTC (0.001 )  Time stamp start 1504240909346992860 end 1504240909345991815  Run 334588, LB 150, lumi 6.52
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:42:41 2017 UTC-Fri Sep  1 04:42:41 2017 UTC (0.001 )  Time stamp start 1504240961234579225 end 1504240961233578150  Run 334588, LB 151, lumi 6.51
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:42:45 2017 UTC-Fri Sep  1 04:42:45 2017 UTC (0.001 )  Time stamp start 1504240965132453575 end 1504240965131453575  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:42:54 2017 UTC-Fri Sep  1 04:42:54 2017 UTC (0.001 )  Time stamp start 1504240974706227275 end 1504240974705226625  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:42:58 2017 UTC-Fri Sep  1 04:42:58 2017 UTC (0.001 )  Time stamp start 1504240978477597730 end 1504240978476596910  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:02 2017 UTC-Fri Sep  1 04:43:02 2017 UTC (0.001 )  Time stamp start 1504240982581894795 end 1504240982580894670  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:10 2017 UTC-Fri Sep  1 04:43:10 2017 UTC (0.001 )  Time stamp start 1504240990283784050 end 1504240990282782730  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:14 2017 UTC-Fri Sep  1 04:43:14 2017 UTC (0.001 )  Time stamp start 1504240994241151395 end 1504240994240150500  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:19 2017 UTC-Fri Sep  1 04:43:19 2017 UTC (0.001 )  Time stamp start 1504240999149779515 end 1504240999148778520  Run 334588, LB 151, lumi 6.51
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:25 2017 UTC-Fri Sep  1 04:43:25 2017 UTC (0.001 )  Time stamp start 1504241005072828515 end 1504241005071827270  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:30 2017 UTC-Fri Sep  1 04:43:30 2017 UTC (0.001 )  Time stamp start 1504241010202112370 end 1504241010201111325  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:39 2017 UTC-Fri Sep  1 04:43:39 2017 UTC (0.001 )  Time stamp start 1504241019786448565 end 1504241019785448165  Run 334588, LB 152, lumi 6.50
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:43:43 2017 UTC-Fri Sep  1 04:43:43 2017 UTC (0.001 )  Time stamp start 1504241023449302270 end 1504241023448302145  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:47 2017 UTC-Fri Sep  1 04:43:47 2017 UTC (0.001 )  Time stamp start 1504241027574126255 end 1504241027573126130  Run 334588, LB 152, lumi 6.50
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:43:52 2017 UTC-Fri Sep  1 04:43:52 2017 UTC (0.001 )  Time stamp start 1504241032350841160 end 1504241032349841160  Run 334588, LB 152, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:43:57 2017 UTC-Fri Sep  1 04:43:57 2017 UTC (0.001 )  Time stamp start 1504241037359516705 end 1504241037358516185  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:01 2017 UTC-Fri Sep  1 04:44:01 2017 UTC (0.001 )  Time stamp start 1504241041122829350 end 1504241041121828275  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:05 2017 UTC-Fri Sep  1 04:44:05 2017 UTC (0.001 )  Time stamp start 1504241045138082210 end 1504241045137081910  Run 334588, LB 152, lumi 6.50
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:44:13 2017 UTC-Fri Sep  1 04:44:13 2017 UTC (0.001 )  Time stamp start 1504241053830692115 end 1504241053829692115  Run 334588, LB 152, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:18 2017 UTC-Fri Sep  1 04:44:18 2017 UTC (0.001 )  Time stamp start 1504241058367915825 end 1504241058366914900  Run 334588, LB 152, lumi 6.50
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:22 2017 UTC-Fri Sep  1 04:44:22 2017 UTC (0.001 )  Time stamp start 1504241062447093555 end 1504241062446092855  Run 334588, LB 153, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:26 2017 UTC-Fri Sep  1 04:44:26 2017 UTC (0.001 )  Time stamp start 1504241066425932205 end 1504241066424931135  Run 334588, LB 153, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:31 2017 UTC-Fri Sep  1 04:44:31 2017 UTC (0.001 )  Time stamp start 1504241071258982240 end 1504241071257981320  Run 334588, LB 153, lumi 6.49
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:44:35 2017 UTC-Fri Sep  1 04:44:35 2017 UTC (0.001 )  Time stamp start 1504241075570045935 end 1504241075569045935  Run 334588, LB 153, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:38 2017 UTC-Fri Sep  1 04:44:38 2017 UTC (0.001 )  Time stamp start 1504241078540834380 end 1504241078539834380  Run 334588, LB 153, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:39 2017 UTC-Fri Sep  1 04:44:39 2017 UTC (0.001 )  Time stamp start 1504241079588111490 end 1504241079587110715  Run 334588, LB 153, lumi 6.49
Event Veto ['MiniNoiseBurst'], Fri Sep  1 04:44:43 2017 UTC-Fri Sep  1 04:44:43 2017 UTC (0.001 )  Time stamp start 1504241083836936485 end 1504241083835935660  Run 334588, LB 153, lumi 6.49
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Fri Sep  1 04:44:48 2017 UTC-Fri Sep  1 04:44:48 2017 UTC (0.001 )  Time stamp start 1504241088725504760 end 1504241088724504635  Run 334588, LB 153, lumi 6.49
