Warning in <TInterpreter::ReadRootmapFile>: class  UCharDbArray found in libRootCnvDict.so  is already in libStorageSvcDict.so 
Warning in <TInterpreter::ReadRootmapFile>: class  Event found in libtest_GPyTestDict.so  is already in libG4AtlasControlDict.so 
Reading event veto info from db oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2, tag LARBadChannelsOflEventVeto-RUN2-UPD4-10  Run 357821 to 357821
Reading folder /LAR/BadChannelsOfl/EventVeto from DB oracle://ATLAS_COOLPROD;schema=ATLAS_COOLOFL_LAR;dbname=CONDBR2
Data source lookup using /cvmfs/atlas.cern.ch/repo/sw/software/21.0/AtlasCore/21.0.20/InstallArea/x86_64-slc6-gcc62-opt/XML/AtlasAuthentication/dblookup.xml file
Dumping EventVeto data from run 357821 to run 357821  lasting from Wed Aug  8 01:03:45 2018 UTC to Wed Aug  8 15:21:08 2018 UTC
Event Veto ['NoiseBurst'], Wed Aug  8 05:16:07 2018 UTC-Wed Aug  8 05:16:07 2018 UTC (0.001 )  Time stamp start 1533705367662711380 end 1533705367661711005  Run 357821, LB 266, lumi 12.48
Event Veto ['NoiseBurst'], Wed Aug  8 05:16:15 2018 UTC-Wed Aug  8 05:16:15 2018 UTC (0.001 )  Time stamp start 1533705375676101020 end 1533705375675100145  Run 357821, LB 266, lumi 12.48
Event Veto ['MiniNoiseBurst'], Wed Aug  8 05:16:40 2018 UTC-Wed Aug  8 05:16:40 2018 UTC (0.001 )  Time stamp start 1533705400861075505 end 1533705400860075505  Run 357821, LB 266, lumi 12.47
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Wed Aug  8 05:20:00 2018 UTC-Wed Aug  8 05:20:00 2018 UTC (0.001 )  Time stamp start 1533705600737089435 end 1533705600736089435  Run 357821, LB 272, lumi 12.38
Event Veto ['MiniNoiseBurst'], Wed Aug  8 05:22:43 2018 UTC-Wed Aug  8 05:22:43 2018 UTC (0.001 )  Time stamp start 1533705763164616985 end 1533705763163616985  Run 357821, LB 275, lumi 12.31
Event Veto ['NoiseBurst'], Wed Aug  8 05:27:18 2018 UTC-Wed Aug  8 05:27:18 2018 UTC (0.001 )  Time stamp start 1533706038137201875 end 1533706038136201250  Run 357821, LB 279, lumi 12.26
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:48 2018 UTC-Wed Aug  8 05:33:48 2018 UTC (0.001 )  Time stamp start 1533706428970960385 end 1533706428969960135  Run 357821, LB 286, lumi 12.12
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:56 2018 UTC-Wed Aug  8 05:33:56 2018 UTC (0.001 )  Time stamp start 1533706436508129715 end 1533706436507129215  Run 357821, LB 286, lumi 12.12
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:58 2018 UTC-Wed Aug  8 05:33:58 2018 UTC (0.002 )  Time stamp start 1533706438336294280 end 1533706438334654190  Run 357821, LB 286, lumi 19.87
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:58 2018 UTC-Wed Aug  8 05:33:58 2018 UTC (0.008 )  Time stamp start 1533706438352845800 end 1533706438345082825  Run 357821, LB 286, lumi 94.04
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:58 2018 UTC-Wed Aug  8 05:33:58 2018 UTC (0.001 )  Time stamp start 1533706438355934030 end 1533706438354522590  Run 357821, LB 286, lumi 17.10
Event Veto ['NoiseBurst'], Wed Aug  8 05:33:58 2018 UTC-Wed Aug  8 05:33:58 2018 UTC (0.001 )  Time stamp start 1533706438372749255 end 1533706438371608385  Run 357821, LB 286, lumi 13.82
Event Veto ['MiniNoiseBurst'], Wed Aug  8 05:55:36 2018 UTC-Wed Aug  8 05:55:36 2018 UTC (0.001 )  Time stamp start 1533707736368953825 end 1533707736367953825  Run 357821, LB 309, lumi 11.65
Event Veto ['NoiseBurst'], Wed Aug  8 05:56:17 2018 UTC-Wed Aug  8 05:56:17 2018 UTC (0.001 )  Time stamp start 1533707777514289155 end 1533707777513288285  Run 357821, LB 309, lumi 11.66
Event Veto ['NoiseBurst'], Wed Aug  8 05:59:02 2018 UTC-Wed Aug  8 05:59:02 2018 UTC (0.001 )  Time stamp start 1533707942871771265 end 1533707942870771140  Run 357821, LB 313, lumi 11.57
Event Veto ['NoiseBurst'], Wed Aug  8 06:00:02 2018 UTC-Wed Aug  8 06:00:02 2018 UTC (0.002 )  Time stamp start 1533708002244555195 end 1533708002242878530  Run 357821, LB 314, lumi 19.36
Event Veto ['NoiseBurst'], Wed Aug  8 06:07:01 2018 UTC-Wed Aug  8 06:07:01 2018 UTC (0.001 )  Time stamp start 1533708421540279245 end 1533708421539278745  Run 357821, LB 321, lumi 11.46
Event Veto ['MiniNoiseBurst'], Wed Aug  8 06:10:42 2018 UTC-Wed Aug  8 06:10:42 2018 UTC (0.001 )  Time stamp start 1533708642320294360 end 1533708642319294360  Run 357821, LB 325, lumi 11.37
Event Veto ['NoiseBurst'], Wed Aug  8 06:14:10 2018 UTC-Wed Aug  8 06:14:10 2018 UTC (0.001 )  Time stamp start 1533708850511574160 end 1533708850510573560  Run 357821, LB 328, lumi 11.32
Event Veto ['NoiseBurst'], Wed Aug  8 06:19:55 2018 UTC-Wed Aug  8 06:19:55 2018 UTC (0.001 )  Time stamp start 1533709195884083640 end 1533709195883083265  Run 357821, LB 335, lumi 11.17
Event Veto ['NoiseBurst'], Wed Aug  8 06:22:08 2018 UTC-Wed Aug  8 06:22:08 2018 UTC (0.004 )  Time stamp start 1533709328909240005 end 1533709328905488885  Run 357821, LB 337, lumi 41.80
Event Veto ['NoiseBurst'], Wed Aug  8 06:23:52 2018 UTC-Wed Aug  8 06:23:52 2018 UTC (0.002 )  Time stamp start 1533709432765089215 end 1533709432763079955  Run 357821, LB 339, lumi 22.37
Event Veto ['NoiseBurst'], Wed Aug  8 06:23:52 2018 UTC-Wed Aug  8 06:23:52 2018 UTC (0.002 )  Time stamp start 1533709432767360330 end 1533709432765243460  Run 357821, LB 339, lumi 23.57
Event Veto ['NoiseBurst'], Wed Aug  8 06:23:54 2018 UTC-Wed Aug  8 06:23:54 2018 UTC (0.003 )  Time stamp start 1533709434281795495 end 1533709434278519715  Run 357821, LB 339, lumi 36.47
Event Veto ['NoiseBurst'], Wed Aug  8 06:23:54 2018 UTC-Wed Aug  8 06:23:54 2018 UTC (0.003 )  Time stamp start 1533709434339559730 end 1533709434337046340  Run 357821, LB 339, lumi 27.99
Event Veto ['NoiseBurst'], Wed Aug  8 06:26:05 2018 UTC-Wed Aug  8 06:26:05 2018 UTC (0.001 )  Time stamp start 1533709565407025700 end 1533709565406025075  Run 357821, LB 341, lumi 11.10
Event Veto ['NoiseBurst'], Wed Aug  8 06:29:52 2018 UTC-Wed Aug  8 06:29:52 2018 UTC (0.001 )  Time stamp start 1533709792946218460 end 1533709792945179190  Run 357821, LB 345, lumi 11.46
Event Veto ['NoiseBurst'], Wed Aug  8 06:35:48 2018 UTC-Wed Aug  8 06:35:48 2018 UTC (0.001 )  Time stamp start 1533710148752266760 end 1533710148751266635  Run 357821, LB 357, lumi 10.92
Event Veto ['MiniNoiseBurst'], Wed Aug  8 06:37:00 2018 UTC-Wed Aug  8 06:37:00 2018 UTC (0.001 )  Time stamp start 1533710220746749035 end 1533710220745749035  Run 357821, LB 358, lumi 10.89
Event Veto ['NoiseBurst'], Wed Aug  8 06:42:07 2018 UTC-Wed Aug  8 06:42:07 2018 UTC (0.001 )  Time stamp start 1533710527669659240 end 1533710527668658990  Run 357821, LB 364, lumi 10.79
Event Veto ['NoiseBurst'], Wed Aug  8 06:44:39 2018 UTC-Wed Aug  8 06:44:39 2018 UTC (0.004 )  Time stamp start 1533710679959522955 end 1533710679955792020  Run 357821, LB 367, lumi 40.21
Event Veto ['NoiseBurst'], Wed Aug  8 06:44:39 2018 UTC-Wed Aug  8 06:44:39 2018 UTC (0.002 )  Time stamp start 1533710679963018030 end 1533710679961021795  Run 357821, LB 367, lumi 21.52
Event Veto ['NoiseBurst'], Wed Aug  8 06:44:40 2018 UTC-Wed Aug  8 06:44:40 2018 UTC (0.002 )  Time stamp start 1533710680444983865 end 1533710680442561300  Run 357821, LB 367, lumi 26.11
Event Veto ['NoiseBurst'], Wed Aug  8 06:47:06 2018 UTC-Wed Aug  8 06:47:06 2018 UTC (0.001 )  Time stamp start 1533710826876327190 end 1533710826875326565  Run 357821, LB 370, lumi 10.74
Event Veto ['NoiseBurst'], Wed Aug  8 06:48:04 2018 UTC-Wed Aug  8 06:48:04 2018 UTC (0.002 )  Time stamp start 1533710884620815995 end 1533710884619301635  Run 357821, LB 371, lumi 16.23
Event Veto ['NoiseBurst'], Wed Aug  8 06:52:31 2018 UTC-Wed Aug  8 06:52:31 2018 UTC (0.001 )  Time stamp start 1533711151172552015 end 1533711151171551395  Run 357821, LB 375, lumi 10.64
Event Veto ['NoiseBurst'], Wed Aug  8 06:53:44 2018 UTC-Wed Aug  8 06:53:44 2018 UTC (0.001 )  Time stamp start 1533711224342393570 end 1533711224341392795  Run 357821, LB 376, lumi 10.62
Event Veto ['NoiseBurst'], Wed Aug  8 06:55:53 2018 UTC-Wed Aug  8 06:55:53 2018 UTC (0.001 )  Time stamp start 1533711353393142615 end 1533711353392095035  Run 357821, LB 379, lumi 11.06
Event Veto ['MiniNoiseBurst'], Wed Aug  8 06:56:08 2018 UTC-Wed Aug  8 06:56:08 2018 UTC (0.001 )  Time stamp start 1533711368825900185 end 1533711368824900185  Run 357821, LB 379, lumi 10.56
Event Veto ['MiniNoiseBurst'], Wed Aug  8 06:58:18 2018 UTC-Wed Aug  8 06:58:18 2018 UTC (0.001 )  Time stamp start 1533711498389636680 end 1533711498388636680  Run 357821, LB 381, lumi 10.53
Event Veto ['NoiseBurst'], Wed Aug  8 06:58:21 2018 UTC-Wed Aug  8 06:58:21 2018 UTC (0.002 )  Time stamp start 1533711501626595050 end 1533711501624915170  Run 357821, LB 381, lumi 17.69
Event Veto ['NoiseBurst'], Wed Aug  8 06:58:21 2018 UTC-Wed Aug  8 06:58:21 2018 UTC (0.001 )  Time stamp start 1533711501756435285 end 1533711501755411030  Run 357821, LB 381, lumi 10.79
Event Veto ['NoiseBurst'], Wed Aug  8 07:08:55 2018 UTC-Wed Aug  8 07:08:55 2018 UTC (0.001 )  Time stamp start 1533712135042373310 end 1533712135041372560  Run 357821, LB 392, lumi 10.38
Event Veto ['NoiseBurst'], Wed Aug  8 07:10:23 2018 UTC-Wed Aug  8 07:10:23 2018 UTC (0.001 )  Time stamp start 1533712223208620095 end 1533712223207547790  Run 357821, LB 394, lumi 11.09
Event Veto ['NoiseBurst'], Wed Aug  8 07:12:12 2018 UTC-Wed Aug  8 07:12:13 2018 UTC (0.355 )  Time stamp start 1533712333312787530 end 1533712332958200160  Run 357821, LB 396, lumi 3652.76
Event Veto ['MiniNoiseBurst'], Wed Aug  8 07:16:21 2018 UTC-Wed Aug  8 07:16:21 2018 UTC (0.001 )  Time stamp start 1533712581193256010 end 1533712581192256010  Run 357821, LB 400, lumi 10.23
Event Veto ['MiniNoiseBurst'], Wed Aug  8 07:17:44 2018 UTC-Wed Aug  8 07:17:44 2018 UTC (0.001 )  Time stamp start 1533712664087466920 end 1533712664086466920  Run 357821, LB 401, lumi 10.22
Event Veto ['NoiseBurst'], Wed Aug  8 07:27:12 2018 UTC-Wed Aug  8 07:27:12 2018 UTC (0.002 )  Time stamp start 1533713232510676550 end 1533713232509131000  Run 357821, LB 411, lumi 15.55
Event Veto ['MiniNoiseBurst'], Wed Aug  8 07:27:42 2018 UTC-Wed Aug  8 07:27:42 2018 UTC (0.001 )  Time stamp start 1533713262615195755 end 1533713262614195755  Run 357821, LB 411, lumi 10.06
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Wed Aug  8 07:28:22 2018 UTC-Wed Aug  8 07:28:22 2018 UTC (0.001 )  Time stamp start 1533713302894510980 end 1533713302893510980  Run 357821, LB 412, lumi 10.04
Event Veto ['NoiseBurst'], Wed Aug  8 07:34:32 2018 UTC-Wed Aug  8 07:34:32 2018 UTC (0.001 )  Time stamp start 1533713672496257400 end 1533713672495222095  Run 357821, LB 418, lumi 10.30
Event Veto ['MiniNoiseBurst'], Wed Aug  8 07:44:57 2018 UTC-Wed Aug  8 07:44:57 2018 UTC (0.001 )  Time stamp start 1533714297336979565 end 1533714297335979565  Run 357821, LB 429, lumi 9.74
Event Veto ['MiniNoiseBurst'], Wed Aug  8 07:48:29 2018 UTC-Wed Aug  8 07:48:29 2018 UTC (0.001 )  Time stamp start 1533714509445567795 end 1533714509444567795  Run 357821, LB 432, lumi 9.70
Event Veto ['NoiseBurst'], Wed Aug  8 07:50:27 2018 UTC-Wed Aug  8 07:50:27 2018 UTC (0.001 )  Time stamp start 1533714627315138335 end 1533714627313895365  Run 357821, LB 434, lumi 12.02
Event Veto ['NoiseBurst'], Wed Aug  8 07:53:30 2018 UTC-Wed Aug  8 07:53:30 2018 UTC (0.001 )  Time stamp start 1533714810415553725 end 1533714810414281810  Run 357821, LB 437, lumi 12.24
Event Veto ['NoiseBurst'], Wed Aug  8 07:55:13 2018 UTC-Wed Aug  8 07:55:13 2018 UTC (0.001 )  Time stamp start 1533714913302979745 end 1533714913301978995  Run 357821, LB 439, lumi 9.59
Event Veto ['MiniNoiseBurst'], Wed Aug  8 08:05:21 2018 UTC-Wed Aug  8 08:05:21 2018 UTC (0.001 )  Time stamp start 1533715521768975380 end 1533715521767975380  Run 357821, LB 450, lumi 9.41
Event Veto ['DataCorruption'], Wed Aug  8 08:05:52 2018 UTC-Wed Aug  8 08:05:53 2018 UTC (1.052 )  Time stamp start 1533715553405424900 end 1533715552352967805  Run 357821, LB 450, lumi 9905.97
Event Veto ['NoiseBurst'], Wed Aug  8 08:12:16 2018 UTC-Wed Aug  8 08:12:16 2018 UTC (0.001 )  Time stamp start 1533715936155790640 end 1533715936154438060  Run 357821, LB 457, lumi 12.62
Event Veto ['NoiseBurst'], Wed Aug  8 08:13:51 2018 UTC-Wed Aug  8 08:13:51 2018 UTC (0.001 )  Time stamp start 1533716031528644010 end 1533716031527643085  Run 357821, LB 459, lumi 9.31
Event Veto ['NoiseBurst'], Wed Aug  8 08:14:59 2018 UTC-Wed Aug  8 08:14:59 2018 UTC (0.237 )  Time stamp start 1533716099759694390 end 1533716099522429840  Run 357821, LB 460, lumi 2248.10
Event Veto ['MiniNoiseBurst'], Wed Aug  8 08:16:43 2018 UTC-Wed Aug  8 08:16:43 2018 UTC (0.001 )  Time stamp start 1533716203761946795 end 1533716203760946795  Run 357821, LB 462, lumi 9.94
Event Veto ['NoiseBurst'], Wed Aug  8 08:17:51 2018 UTC-Wed Aug  8 08:17:51 2018 UTC (0.001 )  Time stamp start 1533716271595272680 end 1533716271594272180  Run 357821, LB 463, lumi 9.68
Event Veto ['NoiseBurst'], Wed Aug  8 08:18:28 2018 UTC-Wed Aug  8 08:18:28 2018 UTC (0.001 )  Time stamp start 1533716308625146060 end 1533716308624145440  Run 357821, LB 464, lumi 9.47
Event Veto ['NoiseBurst'], Wed Aug  8 08:23:05 2018 UTC-Wed Aug  8 08:23:05 2018 UTC (0.001 )  Time stamp start 1533716585016601425 end 1533716585015600850  Run 357821, LB 468, lumi 9.99
Event Veto ['NoiseBurst'], Wed Aug  8 08:24:20 2018 UTC-Wed Aug  8 08:24:20 2018 UTC (0.001 )  Time stamp start 1533716660532947545 end 1533716660531946920  Run 357821, LB 469, lumi 9.97
Event Veto ['MiniNoiseBurst'], Wed Aug  8 08:25:54 2018 UTC-Wed Aug  8 08:25:54 2018 UTC (0.001 )  Time stamp start 1533716754474551220 end 1533716754473551220  Run 357821, LB 471, lumi 9.93
Event Veto ['NoiseBurst'], Wed Aug  8 08:26:45 2018 UTC-Wed Aug  8 08:26:45 2018 UTC (0.001 )  Time stamp start 1533716805923349965 end 1533716805922183490  Run 357821, LB 472, lumi 11.56
Event Veto ['NoiseBurst'], Wed Aug  8 08:29:06 2018 UTC-Wed Aug  8 08:29:06 2018 UTC (0.001 )  Time stamp start 1533716946280758920 end 1533716946279758545  Run 357821, LB 474, lumi 9.86
Event Veto ['MiniNoiseBurst'], Wed Aug  8 08:33:22 2018 UTC-Wed Aug  8 08:33:22 2018 UTC (0.001 )  Time stamp start 1533717202840049605 end 1533717202839049605  Run 357821, LB 478, lumi 9.79
Event Veto ['NoiseBurst'], Wed Aug  8 08:36:48 2018 UTC-Wed Aug  8 08:36:48 2018 UTC (0.001 )  Time stamp start 1533717408529100455 end 1533717408528099830  Run 357821, LB 482, lumi 9.72
Event Veto ['NoiseBurst'], Wed Aug  8 08:38:55 2018 UTC-Wed Aug  8 08:38:55 2018 UTC (0.001 )  Time stamp start 1533717535120758405 end 1533717535119757535  Run 357821, LB 484, lumi 9.68
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Wed Aug  8 08:38:59 2018 UTC-Wed Aug  8 08:38:59 2018 UTC (0.001 )  Time stamp start 1533717539884749830 end 1533717539883749830  Run 357821, LB 484, lumi 9.67
Event Veto ['NoiseBurst'], Wed Aug  8 08:39:01 2018 UTC-Wed Aug  8 08:39:01 2018 UTC (0.001 )  Time stamp start 1533717541137095000 end 1533717541136094500  Run 357821, LB 484, lumi 9.68
Event Veto ['NoiseBurst'], Wed Aug  8 08:52:33 2018 UTC-Wed Aug  8 08:52:33 2018 UTC (0.001 )  Time stamp start 1533718353334709195 end 1533718353333708820  Run 357821, LB 498, lumi 9.41
Event Veto ['NoiseBurst'], Wed Aug  8 08:55:58 2018 UTC-Wed Aug  8 08:55:58 2018 UTC (0.001 )  Time stamp start 1533718558296692650 end 1533718558295692150  Run 357821, LB 501, lumi 9.36
Event Veto ['NoiseBurst'], Wed Aug  8 08:57:04 2018 UTC-Wed Aug  8 08:57:04 2018 UTC (0.001 )  Time stamp start 1533718624538648695 end 1533718624537647820  Run 357821, LB 502, lumi 9.35
Event Veto ['NoiseBurst'], Wed Aug  8 08:59:08 2018 UTC-Wed Aug  8 08:59:08 2018 UTC (0.001 )  Time stamp start 1533718748364747300 end 1533718748363746925  Run 357821, LB 504, lumi 9.31
Event Veto ['MiniNoiseBurst'], Wed Aug  8 09:04:11 2018 UTC-Wed Aug  8 09:04:11 2018 UTC (0.001 )  Time stamp start 1533719051394188970 end 1533719051393188970  Run 357821, LB 509, lumi 9.20
Event Veto ['NoiseBurst'], Wed Aug  8 09:07:18 2018 UTC-Wed Aug  8 09:07:18 2018 UTC (0.001 )  Time stamp start 1533719238406991495 end 1533719238405990620  Run 357821, LB 512, lumi 9.17
Event Veto ['NoiseBurst'], Wed Aug  8 09:14:37 2018 UTC-Wed Aug  8 09:14:37 2018 UTC (0.001 )  Time stamp start 1533719677225730845 end 1533719677224730720  Run 357821, LB 520, lumi 9.03
Event Veto ['NoiseBurst'], Wed Aug  8 09:15:56 2018 UTC-Wed Aug  8 09:15:56 2018 UTC (0.001 )  Time stamp start 1533719756713288000 end 1533719756712287200  Run 357821, LB 521, lumi 9.02
Event Veto ['NoiseBurst'], Wed Aug  8 09:18:23 2018 UTC-Wed Aug  8 09:18:23 2018 UTC (0.001 )  Time stamp start 1533719903246357250 end 1533719903245356875  Run 357821, LB 524, lumi 8.98
Event Veto ['NoiseBurst'], Wed Aug  8 09:19:16 2018 UTC-Wed Aug  8 09:19:16 2018 UTC (0.001 )  Time stamp start 1533719956190524830 end 1533719956189524705  Run 357821, LB 525, lumi 8.95
Event Veto ['MiniNoiseBurst'], Wed Aug  8 09:21:14 2018 UTC-Wed Aug  8 09:21:14 2018 UTC (0.001 )  Time stamp start 1533720074257402305 end 1533720074256402305  Run 357821, LB 527, lumi 8.92
Event Veto ['NoiseBurst'], Wed Aug  8 09:22:06 2018 UTC-Wed Aug  8 09:22:06 2018 UTC (0.001 )  Time stamp start 1533720126107902985 end 1533720126106902490  Run 357821, LB 528, lumi 8.91
Event Veto ['MiniNoiseBurst'], Wed Aug  8 09:24:24 2018 UTC-Wed Aug  8 09:24:24 2018 UTC (0.001 )  Time stamp start 1533720264536298870 end 1533720264535298870  Run 357821, LB 530, lumi 8.88
Event Veto ['NoiseBurst'], Wed Aug  8 09:27:22 2018 UTC-Wed Aug  8 09:27:22 2018 UTC (0.001 )  Time stamp start 1533720442346919790 end 1533720442345919140  Run 357821, LB 533, lumi 8.83
Event Veto ['MiniNoiseBurst'], Wed Aug  8 09:29:51 2018 UTC-Wed Aug  8 09:29:51 2018 UTC (0.001 )  Time stamp start 1533720591719189400 end 1533720591718189400  Run 357821, LB 536, lumi 8.78
Event Veto ['NoiseBurst'], Wed Aug  8 09:48:03 2018 UTC-Wed Aug  8 09:48:03 2018 UTC (0.002 )  Time stamp start 1533721683236712285 end 1533721683235188745  Run 357821, LB 555, lumi 12.91
Event Veto ['NoiseBurst'], Wed Aug  8 09:48:03 2018 UTC-Wed Aug  8 09:48:03 2018 UTC (0.003 )  Time stamp start 1533721683265004005 end 1533721683262095620  Run 357821, LB 555, lumi 24.65
Event Veto ['NoiseBurst'], Wed Aug  8 09:48:08 2018 UTC-Wed Aug  8 09:48:08 2018 UTC (0.003 )  Time stamp start 1533721688310535365 end 1533721688307850270  Run 357821, LB 555, lumi 22.76
Event Veto ['MiniNoiseBurst'], Wed Aug  8 09:51:11 2018 UTC-Wed Aug  8 09:51:11 2018 UTC (0.001 )  Time stamp start 1533721871335045190 end 1533721871334045190  Run 357821, LB 558, lumi 8.42
Event Veto ['NoiseBurst'], Wed Aug  8 09:53:53 2018 UTC-Wed Aug  8 09:53:53 2018 UTC (0.001 )  Time stamp start 1533722033182897190 end 1533722033181842770  Run 357821, LB 560, lumi 8.83
Event Veto ['NoiseBurst'], Wed Aug  8 09:57:56 2018 UTC-Wed Aug  8 09:57:56 2018 UTC (0.001 )  Time stamp start 1533722276437181980 end 1533722276436181355  Run 357821, LB 564, lumi 8.32
Event Veto ['NoiseBurst'], Wed Aug  8 10:02:05 2018 UTC-Wed Aug  8 10:02:05 2018 UTC (0.003 )  Time stamp start 1533722525524865570 end 1533722525521452955  Run 357821, LB 569, lumi 28.07
Event Veto ['NoiseBurst'], Wed Aug  8 10:02:06 2018 UTC-Wed Aug  8 10:02:06 2018 UTC (0.001 )  Time stamp start 1533722526195065405 end 1533722526193995445  Run 357821, LB 569, lumi 8.80
Event Veto ['NoiseBurst'], Wed Aug  8 10:02:06 2018 UTC-Wed Aug  8 10:02:06 2018 UTC (0.006 )  Time stamp start 1533722526201153090 end 1533722526195427790  Run 357821, LB 569, lumi 47.10
Event Veto ['DataCorruption'], Wed Aug  8 10:14:08 2018 UTC-Wed Aug  8 10:14:13 2018 UTC (4.549 )  Time stamp start 1533723253145416760 end 1533723248595975765  Run 357821, LB 581, lumi 36759.64
Event Veto ['NoiseBurst'], Wed Aug  8 10:21:52 2018 UTC-Wed Aug  8 10:21:52 2018 UTC (0.001 )  Time stamp start 1533723712997083170 end 1533723712996001480  Run 357821, LB 589, lumi 8.62
Event Veto ['NoiseBurst'], Wed Aug  8 10:23:07 2018 UTC-Wed Aug  8 10:23:07 2018 UTC (0.001 )  Time stamp start 1533723787238438735 end 1533723787237438110  Run 357821, LB 590, lumi 7.97
Event Veto ['NoiseBurst'], Wed Aug  8 10:24:30 2018 UTC-Wed Aug  8 10:24:30 2018 UTC (0.001 )  Time stamp start 1533723870087598825 end 1533723870086598075  Run 357821, LB 591, lumi 7.96
Event Veto ['NoiseBurst'], Wed Aug  8 10:33:26 2018 UTC-Wed Aug  8 10:33:26 2018 UTC (0.001 )  Time stamp start 1533724406126268040 end 1533724406125267540  Run 357821, LB 600, lumi 7.84
Event Veto ['NoiseBurst'], Wed Aug  8 10:45:06 2018 UTC-Wed Aug  8 10:45:06 2018 UTC (0.001 )  Time stamp start 1533725106097221490 end 1533725106096220665  Run 357821, LB 612, lumi 7.68
Event Veto ['NoiseBurst'], Wed Aug  8 10:50:27 2018 UTC-Wed Aug  8 10:50:27 2018 UTC (0.002 )  Time stamp start 1533725427538418920 end 1533725427535953490  Run 357821, LB 617, lumi 18.76
Event Veto ['NoiseBurst'], Wed Aug  8 10:54:49 2018 UTC-Wed Aug  8 10:54:49 2018 UTC (0.001 )  Time stamp start 1533725689931103095 end 1533725689930102320  Run 357821, LB 623, lumi 7.55
Event Veto ['NoiseBurst'], Wed Aug  8 10:58:54 2018 UTC-Wed Aug  8 10:58:54 2018 UTC (0.002 )  Time stamp start 1533725934333206560 end 1533725934331082155  Run 357821, LB 627, lumi 15.93
Event Veto ['NoiseBurst'], Wed Aug  8 11:09:34 2018 UTC-Wed Aug  8 11:09:34 2018 UTC (0.001 )  Time stamp start 1533726574173407305 end 1533726574172406680  Run 357821, LB 638, lumi 7.34
Event Veto ['MiniNoiseBurst'], Wed Aug  8 11:24:05 2018 UTC-Wed Aug  8 11:24:05 2018 UTC (0.001 )  Time stamp start 1533727445464867700 end 1533727445463867700  Run 357821, LB 653, lumi 7.15
Event Veto ['MiniNoiseBurst'], Wed Aug  8 11:34:55 2018 UTC-Wed Aug  8 11:34:55 2018 UTC (0.001 )  Time stamp start 1533728095640403455 end 1533728095639403455  Run 357821, LB 663, lumi 7.12
Event Veto ['NoiseBurst'], Wed Aug  8 11:35:00 2018 UTC-Wed Aug  8 11:35:00 2018 UTC (0.001 )  Time stamp start 1533728100034964330 end 1533728100033744740  Run 357821, LB 664, lumi 9.11
Event Veto ['NoiseBurst'], Wed Aug  8 11:43:43 2018 UTC-Wed Aug  8 11:43:43 2018 UTC (0.002 )  Time stamp start 1533728623633395845 end 1533728623631774275  Run 357821, LB 672, lumi 11.95
Event Veto ['NoiseBurst'], Wed Aug  8 11:43:43 2018 UTC-Wed Aug  8 11:43:43 2018 UTC (0.002 )  Time stamp start 1533728623808533975 end 1533728623806778615  Run 357821, LB 672, lumi 12.93
Event Veto ['NoiseBurst'], Wed Aug  8 11:44:32 2018 UTC-Wed Aug  8 11:44:32 2018 UTC (0.001 )  Time stamp start 1533728672926552425 end 1533728672925552300  Run 357821, LB 673, lumi 7.36
Event Veto ['MiniNoiseBurst'], Wed Aug  8 11:48:12 2018 UTC-Wed Aug  8 11:48:12 2018 UTC (0.001 )  Time stamp start 1533728892328991960 end 1533728892327991960  Run 357821, LB 677, lumi 7.30
Event Veto ['NoiseBurst'], Wed Aug  8 11:48:54 2018 UTC-Wed Aug  8 11:48:54 2018 UTC (0.002 )  Time stamp start 1533728934588646795 end 1533728934586879335  Run 357821, LB 677, lumi 12.90
Event Veto ['NoiseBurst'], Wed Aug  8 11:48:54 2018 UTC-Wed Aug  8 11:48:54 2018 UTC (0.001 )  Time stamp start 1533728934705390705 end 1533728934704299390  Run 357821, LB 677, lumi 7.97
Event Veto ['NoiseBurst', 'MiniNoiseBurst'], Wed Aug  8 11:51:46 2018 UTC-Wed Aug  8 11:51:46 2018 UTC (0.001 )  Time stamp start 1533729106979655670 end 1533729106978655670  Run 357821, LB 680, lumi 7.27
Event Veto ['MiniNoiseBurst'], Wed Aug  8 11:55:21 2018 UTC-Wed Aug  8 11:55:21 2018 UTC (0.001 )  Time stamp start 1533729321798078780 end 1533729321797078780  Run 357821, LB 684, lumi 7.22
Event Veto ['NoiseBurst'], Wed Aug  8 12:13:13 2018 UTC-Wed Aug  8 12:13:13 2018 UTC (0.002 )  Time stamp start 1533730393876081955 end 1533730393874388575  Run 357821, LB 702, lumi 11.85
Event Veto ['NoiseBurst'], Wed Aug  8 12:13:13 2018 UTC-Wed Aug  8 12:13:14 2018 UTC (0.145 )  Time stamp start 1533730394022554625 end 1533730393877219335  Run 357821, LB 702, lumi 1016.93
